"","mz","rt","ko15","ko16","ko18","ko19","ko21","ko22","wt15","wt16","wt18","wt19","wt21","wt22"
"267.156/3666.49","267.156","3666.49",1238358.34966667,853360.066083333,1021578.03516667,24561.8925,24561.8925,633119.97625,1176827.36308333,1276541.63558333,24561.8925,24561.8925,24561.8925,24561.8925
"267.177/3672.75","267.177","3672.75",24561.8925,24561.8925,24561.8925,24561.8925,507350.9075,24561.8925,24561.8925,24561.8925,24561.8925,1021578.03516667,785094.608833333,515170.978416667
"268.1625/3665.7","268.1625","3665.7",226816.641416667,24561.8925,24561.8925,24561.8925,24561.8925,24561.8925,257224.127,262038.101833333,243471.0675,24561.8925,24561.8925,24561.8925
"268.2/3883.23","268.2","3883.23",24561.8925,24561.8925,241165.059583333,24561.8925,24561.8925,80807.3159166666,24561.8925,386675.55825,241165.059583333,321126.665083333,151452.677625,24561.8925
"269.148/3878.54","269.148","3878.54",604985.476166667,842974.844333333,24561.8925,24561.8925,483131.340166667,24561.8925,398537.348833333,24561.8925,24561.8925,24561.8925,24561.8925,423465.328916667
"269.1985/3882.45","269.1985","3882.45",24561.8925,24561.8925,24561.8925,24561.8925,24561.8925,24561.8925,24561.8925,1696530.79216667,872681.728916667,853360.066083333,661451.72425,24561.8925
"273.2/3678.22","273.2","3678.22",24561.8925,24561.8925,24561.8925,24561.8925,24561.8925,24561.8925,80807.3159166666,103531.829708333,161353.192708333,24561.8925,24561.8925,24561.8925
"279.011/2790.89","279.011","2790.89",11283472.70775,9838161.83933333,13527321.1659167,10333435.9734167,14688338.0459167,14688338.0459167,12387246.19425,10333435.9734167,24561.8925,24561.8925,24561.8925,14688338.0459167
"280.013/2787.77","280.013","2787.77",2539709.50091667,1574542.57616667,2375307.99141667,2070738.73233333,2070738.73233333,24561.8925,24561.8925,24561.8925,24561.8925,2634809.74025,24561.8925,2859125.54258333
"280.04/2791.68","280.04","2791.68",24561.8925,24561.8925,24561.8925,24561.8925,24561.8925,2216199.6145,3128768.49708333,1743378.084,24561.8925,24561.8925,2464868.87583333,24561.8925
"281.0275/2790.11","281.0275","2790.11",316898.055083333,24561.8925,329005.315583333,24561.8925,325562.817833333,24561.8925,24561.8925,24561.8925,24561.8925,24561.8925,24561.8925,329005.315583333
"281.073/2793.24","281.073","2793.24",24561.8925,24561.8925,24561.8925,24561.8925,24561.8925,24561.8925,423465.328916667,243471.0675,325562.817833333,24561.8925,360178.817666667,24561.8925
"281.2/3668.83","281.2","3668.83",2375307.99141667,1882424.049,24561.8925,1743378.084,1142504.9685,1542457.07866667,1934199.9165,2309399.46616667,2539709.50091667,2539709.50091667,1662602.24408333,1297903.92866667
"282.179/3664.14","282.179","3664.14",623202.585166667,24561.8925,550787.989333333,24561.8925,24561.8925,376181.58325,507350.9075,24561.8925,683453.054083333,24561.8925,24561.8925,24561.8925
"282.184/3471.65","282.184","3471.65",24561.8925,24561.8925,24561.8925,24561.8925,24561.8925,24561.8925,24561.8925,683453.054083333,24561.8925,665984.419833333,641146.848166667,24561.8925
"283.2/3878.54","283.2","3878.54",321126.665083333,531735.303333333,960746.618583333,541529.394833333,24561.8925,541529.394833333,24561.8925,1817944.86791667,896222.395166667,943538.225083333,696103.10575,24561.8925
"284.1/2718.91","284.1","2718.91",683453.054083333,604985.476166667,604985.476166667,613472.556,423465.328916667,571033.763166667,853360.066083333,641146.848166667,696103.10575,818397.668916667,473436.351666667,675829.438916667
"284.2/3679.79","284.2","3679.79",650681.011333333,3128768.49708333,24561.8925,217992.171666667,24561.8925,24561.8925,558038.756583333,592148.997416667,24561.8925,24561.8925,24561.8925,24561.8925
"286.183/3261.16","286.183","3261.16",1379369.81933333,1021578.03516667,24561.8925,24561.8925,24561.8925,1142504.9685,24561.8925,24561.8925,1379369.81933333,24561.8925,1331414.25075,1311531.95258333
"287.144/3254.12","287.144","3254.12",292828.900166667,257224.127,24561.8925,24561.8925,24561.8925,24561.8925,413299.78075,289275.21575,24561.8925,507350.9075,24561.8925,24561.8925
"288.113/2794.03","288.113","2794.03",155617.294208333,187859.857541667,280049.01425,24561.8925,24561.8925,24561.8925,896222.395166667,24561.8925,24561.8925,24561.8925,24561.8925,2133639.4
"289.13/3111.71","289.13","3111.71",225435.603,24561.8925,209006.546583333,243471.0675,24561.8925,303887.140583333,24561.8925,24561.8925,266717.16625,24561.8925,24561.8925,24561.8925
"294.112/2582.76","294.112","2582.76",24561.8925,35583.7688333333,56235.7077083333,124230.707333333,24561.8925,58337.6557916666,24561.8925,58337.6557916666,24561.8925,24561.8925,24561.8925,24561.8925
"296.073/2726.73","296.073","2726.73",24561.8925,24561.8925,96474.3182916667,24561.8925,24561.8925,72934.5360416667,148576.551708333,24561.8925,192740.190875,24561.8925,128038.799,24561.8925
"296.102/2726.73","296.102","2726.73",44697.9519166667,24561.8925,24561.8925,187859.857541667,103531.829708333,24561.8925,24561.8925,68494.3729583333,24561.8925,246343.3415,24561.8925,140632.538416667
"298.152/3179","298.152","3179",76483.7479583333,24561.8925,24561.8925,233142.38825,24561.8925,289275.21575,24561.8925,24561.8925,24561.8925,24561.8925,24561.8925,24561.8925
"300.189/3391.84","300.189","3391.84",3793497.61091667,24561.8925,5778577.35258333,24561.8925,5072388.10233333,5778577.35258333,300773.102916667,407964.591333333,771316.697583333,24561.8925,1743378.084,1619147.0255
"301/2791.68","301","2791.68",2309399.46616667,1238358.34966667,2070738.73233333,1504725.98433333,1882424.049,1574542.57616667,2539709.50091667,1331414.25075,1817944.86791667,1817944.86791667,1817944.86791667,1542457.07866667
"301.1885/3388.71","301.1885","3388.71",818397.668916667,665984.419833333,983165.9615,1107183.28516667,1068669.9565,1057153.63033333,24561.8925,24561.8925,24561.8925,24561.8925,24561.8925,24561.8925
"302.0015/2623.44","302.0015","2623.44",584839.552833333,483131.340166667,423465.328916667,448767.03825,398537.348833333,496112.096833333,623202.585166667,541529.394833333,455821.90225,566472.98675,515170.978416667,531735.303333333
"302.003/2792.46","302.003","2792.46",407964.591333333,200518.993791667,433049.166333333,24561.8925,360178.817666667,329005.315583333,473436.351666667,230708.954833333,355811.052583333,24561.8925,24561.8925,303887.140583333
"304.1/2923.92","304.1","2923.92",1696530.79216667,785094.608833333,1068669.9565,1238358.34966667,1504725.98433333,1934199.9165,1468540.77633333,1311531.95258333,1238358.34966667,24561.8925,24561.8925,1817944.86791667
"305.1/3502.95","305.1","3502.95",507350.9075,633119.97625,1351854.74908333,872681.728916667,641146.848166667,791098.544416667,1021578.03516667,802842.5955,24561.8925,24561.8925,24561.8925,696103.10575
"305.1/2927.83","305.1","2927.83",853360.066083333,550787.989333333,927669.687583333,1351854.74908333,1331414.25075,1504725.98433333,1504725.98433333,872681.728916667,908958.498583333,1331414.25075,2736645.71975,2070738.73233333
"306.11/3501.38","306.11","3501.38",41358.83275,80807.3159166666,24561.8925,206053.660083333,172390.569791667,24561.8925,212276.47125,140632.538416667,24561.8925,24561.8925,24561.8925,24561.8925
"306.1/2928.61","306.1","2928.61",112306.5915,273658.0695,221244.655,289275.21575,289275.21575,24561.8925,308030.253,24561.8925,226816.641416667,24561.8925,550787.989333333,386675.55825
"306.9965/2628.14","306.9965","2628.14",24561.8925,286378.47925,24561.8925,24561.8925,215214.84275,24561.8925,289275.21575,24561.8925,221244.655,24561.8925,238779.18,212276.47125
"308.113/3261.95","308.113","3261.95",233142.38825,1331414.25075,24561.8925,24561.8925,24561.8925,24561.8925,161353.192708333,286378.47925,24561.8925,241165.059583333,297280.472416667,172390.569791667
"308.14/3258.82","308.14","3258.82",24561.8925,24561.8925,217992.171666667,280049.01425,161353.192708333,108485.247875,24561.8925,24561.8925,24561.8925,24561.8925,24561.8925,24561.8925
"309.1/2923.92","309.1","2923.92",751260.999666667,24561.8925,473436.351666667,308030.253,558038.756583333,24561.8925,613472.556,473436.351666667,584839.552833333,558038.756583333,739981.65275,24561.8925
"309.2/3671.18","309.2","3671.18",382280.787,238779.18,341165.639833333,24561.8925,101635.035958333,24561.8925,348706.654916667,413299.78075,376181.58325,24561.8925,178158.501375,24561.8925
"310.187/3628.15","310.187","3628.15",90964.697375,310572.79225,131998.979916667,24561.8925,24561.8925,24561.8925,24561.8925,24561.8925,24561.8925,24561.8925,24561.8925,24561.8925
"310.2/3639.88","310.2","3639.88",136203.38775,96474.3182916667,86809.8726666667,24561.8925,140632.538416667,140632.538416667,233142.38825,321126.665083333,24561.8925,24561.8925,24561.8925,24561.8925
"312.1/2997.47","312.1","2997.47",206053.660083333,148576.551708333,257224.127,24561.8925,262038.101833333,348706.654916667,174574.711291667,196789.228875,276881.347083333,283364.751833333,249539.677166667,238779.18
"312.205/3866.02","312.205","3866.02",124230.707333333,303887.140583333,98643.8707916667,24561.8925,24561.8925,24561.8925,24561.8925,24561.8925,24561.8925,24561.8925,24561.8925,24561.8925
"313/2787.76","313","2787.76",1468540.77633333,4904553.38975,771316.697583333,1934199.9165,834012.779916667,24561.8925,872681.728916667,3128768.49708333,8683888.09358333,5778577.35258333,4904553.38975,927669.687583333
"313.179/3289.33","313.179","3289.33",24561.8925,696103.10575,24561.8925,24561.8925,24561.8925,507350.9075,1057153.63033333,927669.687583333,24561.8925,802842.5955,592148.997416667,24561.8925
"314/2787.76","314","2787.76",300773.102916667,1057153.63033333,94572.616875,464878.074583333,196789.228875,24561.8925,128038.799,785094.608833333,1934199.9165,24561.8925,1057153.63033333,24561.8925
"315/2520.94","315","2520.94",24561.8925,24561.8925,3052495.33291667,5326032.8665,3904751.67766667,908958.498583333,24561.8925,24561.8925,4904553.38975,4278493.75241667,5778577.35258333,1982449.16925
"316/2520.94","316","2520.94",24561.8925,24561.8925,665984.419833333,1379369.81933333,818397.668916667,217992.171666667,24561.8925,24561.8925,960746.618583333,896222.395166667,1351854.74908333,392125.214916667
"317/2789.33","317","2789.33",496112.096833333,44697.9519166667,310572.79225,24561.8925,24561.8925,103531.829708333,571033.763166667,136203.38775,321126.665083333,24561.8925,24561.8925,24561.8925
"318.112/3247.86","318.112","3247.86",24561.8925,24561.8925,68494.3729583333,174574.711291667,24561.8925,24561.8925,24561.8925,24561.8925,155617.294208333,230708.954833333,24561.8925,187859.857541667
"321.153/3663.36","321.153","3663.36",209006.546583333,24561.8925,24561.8925,24561.8925,24561.8925,24561.8925,24561.8925,360178.817666667,341165.639833333,335080.123416667,24561.8925,24561.8925
"322.117/3387.14","322.117","3387.14",24561.8925,161353.192708333,348706.654916667,325562.817833333,24561.8925,24561.8925,24561.8925,24561.8925,24561.8925,24561.8925,24561.8925,24561.8925
"322.118/3502.95","322.118","3502.95",24561.8925,675829.438916667,1662602.24408333,24561.8925,24561.8925,1176827.36308333,24561.8925,24561.8925,24561.8925,24561.8925,24561.8925,24561.8925
"322.151/3507.64","322.151","3507.64",24561.8925,24561.8925,24561.8925,1619147.0255,650681.011333333,24561.8925,24561.8925,1068669.9565,24561.8925,24561.8925,623202.585166667,1068669.9565
"323.15/3496.69","323.15","3496.69",61867.1042916666,24561.8925,24561.8925,376181.58325,24561.8925,300773.102916667,24561.8925,24561.8925,24561.8925,24561.8925,24561.8925,24561.8925
"323.175/3507.64","323.175","3507.64",24561.8925,24561.8925,24561.8925,24561.8925,24561.8925,24561.8925,24561.8925,266717.16625,496112.096833333,24561.8925,169310.670041667,24561.8925
"324.088/2793.24","324.088","2793.24",24561.8925,178158.501375,292828.900166667,24561.8925,286378.47925,364076.1795,24561.8925,24561.8925,24561.8925,386675.55825,24561.8925,341165.639833333
"324.1/2791.68","324.1","2791.68",252696.2565,24561.8925,24561.8925,24561.8925,24561.8925,24561.8925,386675.55825,308030.253,364076.1795,24561.8925,24561.8925,24561.8925
"324.1585/3274.47","324.1585","3274.47",24561.8925,24561.8925,103531.829708333,212276.47125,164560.076291667,225435.603,24561.8925,24561.8925,24561.8925,24561.8925,24561.8925,24561.8925
"326.2/3419.22","326.2","3419.22",3904751.67766667,2956815.93283333,2634809.74025,3321863.76233333,3503851.91133333,6965650.02875,206053.660083333,238779.18,24561.8925,337585.133833333,303887.140583333,24561.8925
"327.1/3504.51","327.1","3504.51",24561.8925,164560.076291667,448767.03825,310572.79225,24561.8925,257224.127,303887.140583333,215214.84275,558038.756583333,24561.8925,24561.8925,217992.171666667
"327.2/3419.22","327.2","3419.22",983165.9615,613472.556,641146.848166667,24561.8925,24561.8925,1297903.92866667,24561.8925,24561.8925,24561.8925,24561.8925,24561.8925,24561.8925
"328.2/3632.84","328.2","3632.84",5072388.10233333,4278493.75241667,4099772.74466667,3904751.67766667,3616295.0355,3616295.0355,341165.639833333,507350.9075,541529.394833333,650681.011333333,464878.074583333,335080.123416667
"329.105/3499.82","329.105","3499.82",24561.8925,243471.0675,386675.55825,360178.817666667,276881.347083333,266717.16625,369009.823,398537.348833333,515170.978416667,392125.214916667,243471.0675,24561.8925
"329.2/3626.58","329.2","3626.58",1331414.25075,908958.498583333,853360.066083333,771316.697583333,785094.608833333,771316.697583333,103531.829708333,24561.8925,24561.8925,24561.8925,24561.8925,24561.8925
"330.213/3631.27","330.213","3631.27",96474.3182916667,56235.7077083333,24561.8925,24561.8925,105521.999791667,24561.8925,24561.8925,24561.8925,24561.8925,24561.8925,24561.8925,24561.8925
"331.118/3485.73","331.118","3485.73",376181.58325,174574.711291667,24561.8925,433049.166333333,24561.8925,24561.8925,24561.8925,24561.8925,24561.8925,24561.8925,24561.8925,24561.8925
"331.146/3484.17","331.146","3484.17",24561.8925,316898.055083333,252696.2565,24561.8925,341165.639833333,382280.787,802842.5955,249539.677166667,641146.848166667,24561.8925,24561.8925,24561.8925
"331.1785/3496.69","331.1785","3496.69",24561.8925,24561.8925,413299.78075,24561.8925,24561.8925,24561.8925,24561.8925,329005.315583333,24561.8925,661451.72425,24561.8925,407964.591333333
"332/2520.16","332","2520.16",24561.8925,24561.8925,4904553.38975,7841227.45,4664065.41483333,1398241.79275,24561.8925,24561.8925,6965650.02875,6365165.64216667,8683888.09358333,3793497.61091667
"333/2523.29","333","2523.29",24561.8925,24561.8925,818397.668916667,1817944.86791667,1021578.03516667,24561.8925,24561.8925,24561.8925,1331414.25075,1468540.77633333,1882424.049,633119.97625
"334.021/2517.03","334.021","2517.03",24561.8925,24561.8925,155617.294208333,407964.591333333,280049.01425,48488.8850416667,24561.8925,24561.8925,24561.8925,341165.639833333,24561.8925,24561.8925
"335/2786.2","335","2786.2",297280.472416667,960746.618583333,112306.5915,300773.102916667,180276.506208333,24561.8925,24561.8925,675829.438916667,1574542.57616667,842974.844333333,943538.225083333,24561.8925
"336/2786.2","336","2786.2",28627.8587916667,184508.611625,24561.8925,24561.8925,24561.8925,24561.8925,24561.8925,108485.247875,386675.55825,273658.0695,24561.8925,24561.8925
"337/2520.16","337","2520.16",24561.8925,24561.8925,3904751.67766667,4664065.41483333,4278493.75241667,1311531.95258333,24561.8925,24561.8925,6365165.64216667,3904751.67766667,7446571.8655,2264123.05633333
"338/2515.46","338","2515.46",24561.8925,24561.8925,705927.746833334,1008300.61425,908958.498583333,283364.751833333,24561.8925,24561.8925,1046500.93533333,785094.608833333,1379369.81933333,398537.348833333
"338.1/3022.51","338.1","3022.51",303887.140583333,297280.472416667,398537.348833333,252696.2565,355811.052583333,413299.78075,310572.79225,292828.900166667,507350.9075,369009.823,24561.8925,665984.419833333
"338.2/3668.83","338.2","3668.83",571033.763166667,392125.214916667,571033.763166667,402387.14275,369009.823,423465.328916667,531735.303333333,531735.303333333,613472.556,584839.552833333,407964.591333333,355811.052583333
"338.201/3838.63","338.201","3838.63",24561.8925,441188.461166667,212276.47125,200518.993791667,24561.8925,24561.8925,24561.8925,337585.133833333,292828.900166667,24561.8925,496112.096833333,24561.8925
"339.187/3322.98","339.187","3322.98",24561.8925,2634809.74025,2859125.54258333,3203744.87041667,2309399.46616667,2956815.93283333,3321863.76233333,24561.8925,3503851.91133333,24561.8925,2859125.54258333,2956815.93283333
"343/2686.04","343","2686.04",14688338.0459167,17223584.08475,21313533.68,17223584.08475,17223584.08475,21313533.68,21313533.68,13527321.1659167,24561.8925,17223584.08475,17223584.08475,26790325.9566667
"344/2684.48","344","2684.48",3616295.0355,3503851.91133333,3793497.61091667,4099772.74466667,3793497.61091667,5072388.10233333,4099772.74466667,2956815.93283333,3321863.76233333,4099772.74466667,4278493.75241667,5072388.10233333
"344.135/2897.31","344.135","2897.31",24561.8925,24561.8925,623202.585166667,665984.419833333,24561.8925,525040.645333333,24561.8925,584839.552833333,24561.8925,24561.8925,24561.8925,592148.997416667
"345.0135/2686.04","345.0135","2686.04",633119.97625,464878.074583333,558038.756583333,566472.98675,531735.303333333,719983.77025,705927.746833334,515170.978416667,24561.8925,24561.8925,613472.556,802842.5955
"346.108/3496.69","346.108","3496.69",675829.438916667,558038.756583333,791098.544416667,1142504.9685,24561.8925,623202.585166667,24561.8925,24561.8925,24561.8925,24561.8925,24561.8925,483131.340166667
"346.1525/3499.04","346.1525","3499.04",24561.8925,24561.8925,24561.8925,24561.8925,464878.074583333,24561.8925,908958.498583333,24561.8925,24561.8925,1068669.9565,423465.328916667,24561.8925
"347.119/3496.69","347.119","3496.69",98643.8707916667,24561.8925,200518.993791667,24561.8925,24561.8925,158499.815375,230708.954833333,310572.79225,24561.8925,24561.8925,24561.8925,180276.506208333
"347.155/3501.38","347.155","3501.38",24561.8925,103531.829708333,24561.8925,24561.8925,148576.551708333,24561.8925,24561.8925,24561.8925,280049.01425,360178.817666667,136203.38775,24561.8925
"348.142/3490.43","348.142","3490.43",128038.799,209006.546583333,148576.551708333,225435.603,24561.8925,24561.8925,24561.8925,24561.8925,200518.993791667,24561.8925,24561.8925,24561.8925
"348.164/3284.64","348.164","3284.64",65605.2777083333,63099.7684583333,24561.8925,184508.611625,24561.8925,192740.190875,24561.8925,24561.8925,24561.8925,24561.8925,24561.8925,24561.8925
"348.183/3499.82","348.183","3499.82",355811.052583333,24561.8925,24561.8925,24561.8925,24561.8925,155617.294208333,246343.3415,158499.815375,24561.8925,376181.58325,155617.294208333,209006.546583333
"349.112/3421.57","349.112","3421.57",48488.8850416667,24561.8925,24561.8925,24561.8925,124230.707333333,105521.999791667,24561.8925,24561.8925,24561.8925,24561.8925,24561.8925,24561.8925
"350.18/3657.88","350.18","3657.88",200518.993791667,24561.8925,24561.8925,24561.8925,24561.8925,24561.8925,24561.8925,246343.3415,217992.171666667,238779.18,24561.8925,24561.8925
"351.123/3500.6","351.123","3500.6",80807.3159166666,24561.8925,24561.8925,24561.8925,131998.979916667,98643.8707916667,24561.8925,24561.8925,238779.18,24561.8925,131998.979916667,128038.799
"352.1/2792.46","352.1","2792.46",180276.506208333,61867.1042916666,184508.611625,24561.8925,24561.8925,24561.8925,226816.641416667,131998.979916667,286378.47925,24561.8925,180276.506208333,24561.8925
"353.132/3496.69","353.132","3496.69",131998.979916667,136203.38775,24561.8925,164560.076291667,136203.38775,101635.035958333,24561.8925,24561.8925,24561.8925,249539.677166667,148576.551708333,24561.8925
"354.2/3616.41","354.2","3616.41",1008300.61425,571033.763166667,719983.77025,604985.476166667,550787.989333333,943538.225083333,101635.035958333,96474.3182916667,24561.8925,24561.8925,24561.8925,24561.8925
"355.192/3614.06","355.192","3614.06",249539.677166667,131998.979916667,180276.506208333,169310.670041667,24561.8925,24561.8925,24561.8925,24561.8925,24561.8925,252696.2565,24561.8925,24561.8925
"356.2/3834.72","356.2","3834.72",1068669.9565,1662602.24408333,1398241.79275,1057153.63033333,1276541.63558333,1068669.9565,151452.677625,423465.328916667,300773.102916667,402387.14275,24561.8925,283364.751833333
"357.203/3832.37","357.203","3832.37",246343.3415,355811.052583333,369009.823,297280.472416667,24561.8925,280049.01425,24561.8925,90964.697375,24561.8925,24561.8925,24561.8925,24561.8925
"359.2/3722.82","359.2","3722.82",360178.817666667,402387.14275,382280.787,348706.654916667,441188.461166667,448767.03825,316898.055083333,633119.97625,308030.253,683453.054083333,455821.90225,566472.98675
"360.0155/2690.74","360.0155","2690.74",24561.8925,8683888.09358333,8160690.72491667,9134049.22025,8683888.09358333,24561.8925,24561.8925,6365165.64216667,24561.8925,24561.8925,24561.8925,13527321.1659167
"361/2687.61","361","2687.61",24561.8925,1934199.9165,2133639.4,2736645.71975,24561.8925,24561.8925,24561.8925,24561.8925,24561.8925,24561.8925,24561.8925,24561.8925
"361.054/2690.74","361.054","2690.74",1882424.049,24561.8925,24561.8925,24561.8925,24561.8925,2539709.50091667,2216199.6145,1619147.0255,2216199.6145,24561.8925,2070738.73233333,3052495.33291667
"361.116/3169.61","361.116","3169.61",24561.8925,1046500.93533333,896222.395166667,24561.8925,705927.746833334,24561.8925,24561.8925,24561.8925,24561.8925,24561.8925,24561.8925,24561.8925
"361.138/3160.22","361.138","3160.22",1046500.93533333,24561.8925,24561.8925,834012.779916667,24561.8925,24561.8925,1008300.61425,943538.225083333,24561.8925,24561.8925,24561.8925,818397.668916667
"361.1755/3170.4","361.1755","3170.4",24561.8925,24561.8925,24561.8925,24561.8925,24561.8925,872681.728916667,24561.8925,24561.8925,1068669.9565,1142504.9685,834012.779916667,24561.8925
"362.0585/2690.74","362.0585","2690.74",719983.77025,24561.8925,24561.8925,24561.8925,592148.997416667,751260.999666667,24561.8925,24561.8925,633119.97625,24561.8925,24561.8925,24561.8925
"362.086/2686.82","362.086","2686.82",24561.8925,584839.552833333,24561.8925,24561.8925,24561.8925,24561.8925,665984.419833333,24561.8925,24561.8925,739981.65275,675829.438916667,24561.8925
"362.125/3169.61","362.125","3169.61",230708.954833333,24561.8925,24561.8925,24561.8925,24561.8925,325562.817833333,262038.101833333,303887.140583333,348706.654916667,423465.328916667,24561.8925,243471.0675
"363.137/3258.82","363.137","3258.82",24561.8925,266717.16625,262038.101833333,230708.954833333,192740.190875,24561.8925,24561.8925,24561.8925,24561.8925,364076.1795,24561.8925,24561.8925
"363.19/3265.07","363.19","3265.07",24561.8925,24561.8925,24561.8925,24561.8925,24561.8925,24561.8925,360178.817666667,402387.14275,24561.8925,24561.8925,241165.059583333,24561.8925
"364.2/3725.95","364.2","3725.95",24561.8925,101635.035958333,172390.569791667,24561.8925,209006.546583333,174574.711291667,321126.665083333,233142.38825,209006.546583333,243471.0675,24561.8925,24561.8925
"365/2687.61","365","2687.61",10333435.9734167,11283472.70775,11283472.70775,7446571.8655,12387246.19425,12387246.19425,10333435.9734167,6965650.02875,10333435.9734167,8160690.72491667,10333435.9734167,10333435.9734167
"365.1785/3392.62","365.1785","3392.62",24561.8925,24561.8925,321126.665083333,24561.8925,24561.8925,24561.8925,325562.817833333,376181.58325,392125.214916667,382280.787,225435.603,24561.8925
"366/2687.61","366","2687.61",2464868.87583333,2375307.99141667,2264123.05633333,1782103.18533333,2133639.4,2309399.46616667,2634809.74025,1662602.24408333,2264123.05633333,2070738.73233333,2264123.05633333,2216199.6145
"366.1/2792.46","366.1","2792.46",592148.997416667,348706.654916667,683453.054083333,943538.225083333,1046500.93533333,1021578.03516667,675829.438916667,24561.8925,24561.8925,24561.8925,1046500.93533333,1057153.63033333
"366.141/2794.02","366.141","2794.02",24561.8925,24561.8925,24561.8925,24561.8925,24561.8925,24561.8925,24561.8925,448767.03825,818397.668916667,1351854.74908333,24561.8925,24561.8925
