"","mz","rt","ko15","ko16","ko18","ko19","ko21","ko22","wt15","wt16","wt18","wt19","wt21","wt22"
"242.1405/3675.88","242.1405","3675.88",18.0990445884855,17.9246179314416,14.5877273915433,16.7344087711065,14.5877273915433,14.5877273915433,18.0964352571726,18.1919953458808,14.5877273915433,17.0925826100924,17.0948532678235,16.5411521286782
"244.1/2832.37","244.1","2832.37",19.2235782777339,17.9675997770494,16.4665308332592,14.5877273915433,14.5877273915433,16.8177640896414,19.2600313943323,14.5877273915433,17.3626753166303,14.5877273915433,16.7495606919463,20.3676568098833
"249.1155/3668.05","249.1155","3668.05",14.5877273915433,20.2280546230217,14.5877273915433,19.2919533118666,19.034054885357,19.130712161723,20.3078444833641,14.5877273915433,14.5877273915433,14.5877273915433,14.5877273915433,18.8889058584839
"249.1525/3667.27","249.1525","3667.27",20.4526210867415,14.5877273915433,14.5877273915433,14.5877273915433,14.5877273915433,14.5877273915433,14.5877273915433,14.5877273915433,20.0381252622471,19.5126236229201,19.3930940225209,14.5877273915433
"250.124/3663.36","250.124","3663.36",18.4078947213537,17.8660458437273,17.9214439865144,16.950324327891,14.5877273915433,16.8562271417354,18.1040580307355,18.3583732644764,14.5877273915433,17.1934754882246,14.5877273915433,14.5877273915433
"250.151/3670.4","250.151","3670.4",14.5877273915433,14.5877273915433,14.5877273915433,14.5877273915433,14.5877273915433,14.5877273915433,14.5877273915433,14.5877273915433,17.7176090048044,14.5877273915433,17.0881268407834,16.6071800238585
"255.159/3681.35","255.159","3681.35",20.4375044597323,20.1798036517658,14.5877273915433,14.5877273915433,19.1486267676018,14.5877273915433,14.5877273915433,14.5877273915433,19.9659092128959,14.5877273915433,14.5877273915433,19.2897128290185
"255.189/3678.22","255.189","3678.22",14.5877273915433,14.5877273915433,14.5877273915433,14.5877273915433,14.5877273915433,14.5877273915433,20.2086348154584,20.5639034525461,14.5877273915433,14.5877273915433,19.5338884005658,14.5877273915433
"256.127/3450.52","256.127","3450.52",14.5877273915433,14.5877273915433,17.9075682205544,14.5877273915433,14.5877273915433,14.5877273915433,17.9275654837424,18.1632421549297,14.5877273915433,14.5877273915433,14.5877273915433,17.2829705302834
"257.131/3650.05","257.131","3650.05",17.5266913872866,17.7732474408798,17.7974391944438,17.0012196756511,14.5877273915433,14.5877273915433,17.9759782395627,17.7530181120416,14.5877273915433,17.1554566246573,14.5877273915433,14.5877273915433
"264.147/3154.75","264.147","3154.75",14.5877273915433,17.4999351022503,17.3334438625311,14.5877273915433,14.5877273915433,17.5802787030938,14.5877273915433,16.9824657932352,17.1958599959748,17.3747876204971,16.9981783583829,17.1435754546197
"266.1465/3669.62","266.1465","3669.62",14.5877273915433,18.4101484947482,14.5877273915433,14.5877273915433,14.5877273915433,14.5877273915433,17.7705617410826,14.5877273915433,18.2527163679595,14.5877273915433,14.5877273915433,17.535746218707
"266.188/3666.49","266.188","3666.49",18.5339592134945,14.5877273915433,18.3130397320842,17.9038762383412,17.1270679704678,17.5806089168747,14.5877273915433,19.0265809939344,14.5877273915433,18.1571671180074,17.4805754735866,14.5877273915433
"267.156/3666.49","267.156","3666.49",20.4814073646572,20.2400967921389,20.1349667418981,14.5877273915433,14.5877273915433,19.1062092863412,20.3796404477098,20.6234462375888,14.5877273915433,14.5877273915433,14.5877273915433,14.5877273915433
"267.177/3672.75","267.177","3672.75",14.5877273915433,14.5877273915433,14.5877273915433,14.5877273915433,19.0333902093851,14.5877273915433,14.5877273915433,14.5877273915433,14.5877273915433,19.4736660499142,19.313069408597,18.9092338473789
"268.1625/3665.7","268.1625","3665.7",18.2278152034788,14.5877273915433,14.5877273915433,14.5877273915433,14.5877273915433,14.5877273915433,18.1535074200721,18.3048202159003,17.6703707812605,14.5877273915433,14.5877273915433,14.5877273915433
"268.2/3883.23","268.2","3883.23",14.5877273915433,14.5877273915433,18.058332919419,14.5877273915433,14.5877273915433,16.3982636825123,14.5877273915433,18.8309292903169,17.6595941567129,17.5494478155886,16.8173563290516,14.5877273915433
"269.148/3878.54","269.148","3878.54",19.3471689209955,20.2389421659111,14.5877273915433,14.5877273915433,18.9304610858197,14.5877273915433,18.8255255324957,14.5877273915433,14.5877273915433,14.5877273915433,14.5877273915433,18.5822282356223
"269.1985/3882.45","269.1985","3882.45",14.5877273915433,14.5877273915433,14.5877273915433,14.5877273915433,14.5877273915433,14.5877273915433,14.5877273915433,21.1184349815658,19.5813103705828,19.2426564691392,19.0857436177328,14.5877273915433
"273.2/3678.22","273.2","3678.22",14.5877273915433,14.5877273915433,14.5877273915433,14.5877273915433,14.5877273915433,14.5877273915433,15.767851953753,17.42321528823,16.5914583338256,14.5877273915433,14.5877273915433,14.5877273915433
"279.011/2790.89","279.011","2790.89",23.9794939512792,23.5563586813824,23.8076913562412,23.2036273578838,23.4892494985108,23.2952861163639,24.1602321672645,23.626681619537,14.5877273915433,14.5877273915433,14.5877273915433,23.5146114859446
"280.013/2787.77","280.013","2787.77",21.4883822291248,21.0685161318395,21.2985207551849,20.7071003473745,21.0142931627083,14.5877273915433,14.5877273915433,14.5877273915433,14.5877273915433,20.8308882096412,14.5877273915433,21.0118704422237
"280.04/2791.68","280.04","2791.68",14.5877273915433,14.5877273915433,14.5877273915433,14.5877273915433,14.5877273915433,20.7994293097219,21.6552240249518,21.1287583506586,14.5877273915433,14.5877273915433,20.9255867947122,14.5877273915433
"281.0275/2790.11","281.0275","2790.11",18.6229294216571,14.5877273915433,18.476004288771,14.5877273915433,18.1955879464533,14.5877273915433,14.5877273915433,14.5877273915433,14.5877273915433,14.5877273915433,14.5877273915433,18.172251208827
"281.073/2793.24","281.073","2793.24",14.5877273915433,14.5877273915433,14.5877273915433,14.5877273915433,14.5877273915433,14.5877273915433,18.8623059153088,18.2673850314832,18.1258208100495,14.5877273915433,18.1142823442582,14.5877273915433
"281.2/3668.83","281.2","3668.83",21.402983535008,21.2841609758086,14.5877273915433,20.5374207021931,20.0171675898673,20.2792592406839,21.0821068063736,21.6413526062278,21.1129703494921,20.7783901943539,20.3863788365181,20.1816254266941
"282.179/3664.14","282.179","3664.14",19.4083193458796,14.5877273915433,19.1983849057948,14.5877273915433,14.5877273915433,18.2205398585342,19.0429191158063,14.5877273915433,19.0287457667413,14.5877273915433,14.5877273915433,14.5877273915433
"282.184/3471.65","282.184","3471.65",14.5877273915433,14.5877273915433,14.5877273915433,14.5877273915433,14.5877273915433,14.5877273915433,14.5877273915433,19.7195892107465,14.5877273915433,18.6771915258696,19.0633970511404,14.5877273915433
"283.2/3878.54","283.2","3878.54",18.6605641912525,19.7486509372025,20.0723361559063,18.8902010828378,14.5877273915433,18.8717754284711,14.5877273915433,21.1587185539749,19.6217593887246,19.35642629627,19.1301613949506,14.5877273915433
"284.1/2718.91","284.1","2718.91",19.4840909821593,19.8411427083946,19.3116093707793,19.0704448031308,18.721264805641,19.0014196354722,19.7451693459194,19.5717677734765,19.1291780471799,19.139543337442,18.609839076672,19.137423397177
"284.2/3679.79","284.2","3679.79",19.4478342272016,22.036321427097,14.5877273915433,17.4413416568627,14.5877273915433,14.5877273915433,19.1824366337467,19.4425566021713,14.5877273915433,14.5877273915433,14.5877273915433,14.5877273915433
"286.183/3261.16","286.183","3261.16",20.5707769900854,20.480927195882,14.5877273915433,14.5877273915433,14.5877273915433,19.7713057944487,14.5877273915433,14.5877273915433,20.3163394263961,14.5877273915433,20.137311241541,20.1895491206171
"287.144/3254.12","287.144","3254.12",18.5416898326509,18.5500872269886,14.5877273915433,14.5877273915433,14.5877273915433,14.5877273915433,18.8483003518783,18.4475659754646,14.5877273915433,18.2059631114537,14.5877273915433,14.5877273915433
"288.113/2794.03","288.113","2794.03",17.8360915396081,18.1736413659549,18.3019704204691,14.5877273915433,14.5877273915433,14.5877273915433,19.9144500636786,14.5877273915433,14.5877273915433,14.5877273915433,14.5877273915433,20.7264092367586
"289.13/3111.71","289.13","3111.71",18.2267167130073,14.5877273915433,17.8783399642134,17.656018059935,14.5877273915433,17.8155907500753,14.5877273915433,14.5877273915433,17.7803410819439,14.5877273915433,14.5877273915433,14.5877273915433
"294.112/2582.76","294.112","2582.76",14.5877273915433,16.1267556626469,15.7232885801383,15.8166506834679,14.5877273915433,15.9847412722432,14.5877273915433,16.225002476569,14.5877273915433,14.5877273915433,14.5877273915433,14.5877273915433
"296.073/2726.73","296.073","2726.73",14.5877273915433,14.5877273915433,17.3959675074118,14.5877273915433,14.5877273915433,16.3677286095049,17.4583836034963,14.5877273915433,17.1932887157361,14.5877273915433,16.4066511405086,14.5877273915433
"296.102/2726.73","296.102","2726.73",17.0605993272252,14.5877273915433,14.5877273915433,17.0408161726289,16.3698409687712,14.5877273915433,14.5877273915433,16.6491177749199,14.5877273915433,16.9473581809436,14.5877273915433,16.5640882493678
"298.152/3179","298.152","3179",17.4639486469832,14.5877273915433,14.5877273915433,17.5404516878235,14.5877273915433,17.7490802923128,14.5877273915433,14.5877273915433,14.5877273915433,14.5877273915433,14.5877273915433,14.5877273915433
"300.189/3391.84","300.189","3391.84",22.1124655828303,14.5877273915433,22.3350379341752,14.5877273915433,22.1743955477356,21.9066825392442,18.415614688214,18.907701202107,19.3001224761607,14.5877273915433,20.4558885511604,20.3800772963742
"301/2791.68","301","2791.68",21.385664325143,20.7247476355833,21.1524344892852,20.1774428365292,20.8639803631421,20.3536791258996,21.4397304158588,20.7107863988661,20.6421074896183,20.253860497492,20.5878914124283,20.3503917585905
"301.1885/3388.71","301.1885","3388.71",19.8762096535115,19.9991186020921,20.0812238795974,19.8529210868916,19.9094547355786,19.6207305556233,14.5877273915433,14.5877273915433,14.5877273915433,14.5877273915433,14.5877273915433,14.5877273915433
"302.0015/2623.44","302.0015","2623.44",19.2966978650864,19.592138611763,18.7619129511262,18.5576345146833,18.6081811190819,18.7938559320083,19.347506719981,19.3174185508436,18.3883781138303,18.3200416051939,18.6942345254817,18.9457445397
"302.003/2792.46","302.003","2792.46",18.9150533339032,18.2861543668984,18.7812112666401,14.5877273915433,18.4203561084333,17.9408255235519,19.0019830926147,18.2191304500762,18.2002763826486,14.5877273915433,14.5877273915433,18.0068611001346
"304.1/2923.92","304.1","2923.92",20.8937150792697,20.192569841024,20.2464005303096,19.996410055147,20.4366188749299,20.633745373636,20.6757472419093,20.6739045771411,20.1021754286253,14.5877273915433,14.5877273915433,20.5182007619423
"305.1/3502.95","305.1","3502.95",19.0895203729435,19.917126778248,20.5387262944648,19.5130350169798,19.295111287362,19.2768914541503,20.1906424112908,19.9755003506093,14.5877273915433,14.5877273915433,14.5877273915433,19.1588648094559
"305.1/2927.83","305.1","2927.83",19.923430985551,19.7606194755828,20.0201390909966,20.0639895621706,20.2489593627888,20.2124670084077,20.6811824595754,20.1325108928515,19.628127815669,19.7132829279137,21.1024415144277,20.7150739708273
"306.11/3501.38","306.11","3501.38",16.9371654315971,17.7356666563833,14.5877273915433,17.2812377706072,17.2308774861976,14.5877273915433,18.0238325617274,17.6972168186023,14.5877273915433,14.5877273915433,14.5877273915433,14.5877273915433
"306.1/2928.61","306.1","2928.61",17.7164916710837,18.6440276818261,17.9112567838775,17.91698796829,18.0175303351879,14.5877273915433,18.466770920504,14.5877273915433,17.5625578320315,14.5877273915433,18.8335392004806,18.5148581884652
"306.9965/2628.14","306.9965","2628.14",14.5877273915433,18.6803367828217,14.5877273915433,14.5877273915433,17.5941422399196,14.5877273915433,18.367081205023,14.5877273915433,17.4897935737296,14.5877273915433,17.4969652251309,17.4704369782209
"308.113/3261.95","308.113","3261.95",18.2554927833604,20.8812127320856,14.5877273915433,14.5877273915433,14.5877273915433,14.5877273915433,17.6748412277341,18.4397831766046,14.5877273915433,16.8917525990764,17.9149749937887,16.9134944771313
"308.14/3258.82","308.14","3258.82",14.5877273915433,14.5877273915433,17.9087714529562,17.8579052408429,17.1629640395615,16.7995308043733,14.5877273915433,14.5877273915433,14.5877273915433,14.5877273915433,14.5877273915433,14.5877273915433
"309.1/2923.92","309.1","2923.92",19.6468463891637,14.5877273915433,18.9044472720912,17.9792083935306,19.121840850328,14.5877273915433,19.3231230371456,19.0299001577095,18.7822021916952,18.3026111240545,19.2463545366842,14.5877273915433
"309.2/3671.18","309.2","3671.18",18.8570603563709,18.446098178993,18.5169843461155,14.5877273915433,16.3562288235812,14.5877273915433,18.6345336706313,18.9294645785945,18.2492043993561,14.5877273915433,17.1416385019984,14.5877273915433
"310.187/3628.15","310.187","3628.15",17.5537196404315,18.8337470087535,17.5931012344625,14.5877273915433,14.5877273915433,14.5877273915433,14.5877273915433,14.5877273915433,14.5877273915433,14.5877273915433,14.5877273915433,14.5877273915433
"310.2/3639.88","310.2","3639.88",17.7776096277262,17.8239048494548,17.2965289513619,14.5877273915433,17.0081089295032,16.9704209415579,18.0548851482603,18.5832231133045,14.5877273915433,14.5877273915433,14.5877273915433,14.5877273915433
"312.1/2997.47","312.1","2997.47",18.1615209083403,18.005691662685,18.1760879625669,14.5877273915433,17.8957456903138,18.0108723493427,17.8811746672344,18.1366465403158,17.8132106294473,17.192233830979,17.5555753240355,17.6903861129762
"312.205/3866.02","312.205","3866.02",17.7454397109634,18.8063741733085,17.4305825026594,14.5877273915433,14.5877273915433,14.5877273915433,14.5877273915433,14.5877273915433,14.5877273915433,14.5877273915433,14.5877273915433,14.5877273915433
"313/2787.76","313","2787.76",20.7006262449405,22.709135270739,19.7757469129057,20.6477256764969,19.6210799794319,14.5877273915433,19.8047239154107,22.217748381274,22.8736455881278,21.979448970888,21.9724581971493,19.5358767852714
"313.179/3289.33","313.179","3289.33",14.5877273915433,20.0370406594904,14.5877273915433,14.5877273915433,14.5877273915433,18.8402123383254,20.231161448976,20.2759085177122,14.5877273915433,19.1064368680639,18.9578797130835,14.5877273915433
"314/2787.76","314","2787.76",18.5666525014023,20.5160366389716,17.3843071416385,18.5767606178947,17.4490751063691,14.5877273915433,17.339249090196,19.9537706746445,20.6784020712346,14.5877273915433,19.6506639607308,14.5877273915433
"315/2520.94","315","2520.94",14.5877273915433,14.5877273915433,21.7493099006902,22.2740503594004,21.7864882187136,19.4640382471819,14.5877273915433,14.5877273915433,22.0049686777777,21.474779997258,22.3788221819059,20.5591551247984
"316/2520.94","316","2520.94",14.5877273915433,14.5877273915433,19.4562851420011,20.0656203277462,19.6007540187845,17.453795963427,14.5877273915433,14.5877273915433,19.7532346313577,19.2792241816985,20.1497253059267,18.5361349433723
"317/2789.33","317","2789.33",19.0817833281798,17.2333432414236,18.4397561341734,14.5877273915433,14.5877273915433,16.7447996213867,19.2491652838224,17.6437669469818,18.1253276468834,14.5877273915433,14.5877273915433,14.5877273915433
"318.112/3247.86","318.112","3247.86",14.5877273915433,14.5877273915433,16.5984620900145,16.9561892914447,14.5877273915433,14.5877273915433,14.5877273915433,14.5877273915433,16.4662080697676,16.582890521062,14.5877273915433,17.1738128580184
"321.153/3663.36","321.153","3663.36",18.180202500252,14.5877273915433,14.5877273915433,14.5877273915433,14.5877273915433,14.5877273915433,14.5877273915433,18.6898544651265,18.162672895192,17.6104420070983,14.5877273915433,14.5877273915433
"322.117/3387.14","322.117","3387.14",14.5877273915433,18.0567411220169,18.5316561547737,18.0617058651309,14.5877273915433,14.5877273915433,14.5877273915433,14.5877273915433,14.5877273915433,14.5877273915433,14.5877273915433,14.5877273915433
"322.118/3502.95","322.118","3502.95",14.5877273915433,20.0142437815415,20.7161776826014,14.5877273915433,14.5877273915433,19.8388958303732,14.5877273915433,14.5877273915433,14.5877273915433,14.5877273915433,14.5877273915433,14.5877273915433
"322.151/3507.64","322.151","3507.64",14.5877273915433,14.5877273915433,14.5877273915433,20.3373818085632,19.3120404841548,14.5877273915433,14.5877273915433,20.4683191768394,14.5877273915433,14.5877273915433,19.033587937478,19.7860328176135
"323.15/3496.69","323.15","3496.69",17.2708195714254,14.5877273915433,14.5877273915433,18.2294991197246,14.5877273915433,17.815081755323,14.5877273915433,14.5877273915433,14.5877273915433,14.5877273915433,14.5877273915433,14.5877273915433
"323.175/3507.64","323.175","3507.64",14.5877273915433,14.5877273915433,14.5877273915433,14.5877273915433,14.5877273915433,14.5877273915433,14.5877273915433,18.3336027532386,18.4352129177561,14.5877273915433,17.057642754591,14.5877273915433
"324.088/2793.24","324.088","2793.24",14.5877273915433,18.119007247309,18.3821070428171,14.5877273915433,18.0109100039339,18.1140098502597,14.5877273915433,14.5877273915433,14.5877273915433,17.7745143456677,14.5877273915433,18.2094449976691
"324.1/2791.68","324.1","2791.68",18.3744811178172,14.5877273915433,14.5877273915433,14.5877273915433,14.5877273915433,14.5877273915433,18.7968632404055,18.534714386516,18.2109300213316,14.5877273915433,14.5877273915433,14.5877273915433
"324.1585/3274.47","324.1585","3274.47",14.5877273915433,14.5877273915433,17.5116680950655,17.3107339371026,17.1789189348223,17.4791425745248,14.5877273915433,14.5877273915433,14.5877273915433,14.5877273915433,14.5877273915433,14.5877273915433
"326.2/3419.22","326.2","3419.22",22.1974620149859,21.9065768719851,21.4744268854846,21.4268039735952,21.6474565556114,22.0513928576588,17.9839014940127,18.2611359538548,14.5877273915433,17.6164572763595,17.9198813885297,14.5877273915433
"327.1/3504.51","327.1","3504.51",14.5877273915433,18.072060777927,18.8287970974352,18.005363213793,14.5877273915433,17.6270293042134,18.4435907661789,18.1774415034733,18.6671907183417,14.5877273915433,14.5877273915433,17.4969994159441
"327.2/3419.22","327.2","3419.22",20.0806362259796,19.8577625356773,19.362870492392,14.5877273915433,14.5877273915433,19.9515969127805,14.5877273915433,14.5877273915433,14.5877273915433,14.5877273915433,14.5877273915433,14.5877273915433
"328.2/3632.84","328.2","3632.84",22.6238580754986,22.4248451024595,22.068548646696,21.5570405401723,21.6496072264302,21.3245382111785,18.6183164866688,19.1303982016105,18.6231110652211,18.6552994421279,18.5575173194772,18.1811406970459
"329.105/3499.82","329.105","3499.82",14.5877273915433,18.4890753343308,18.6438166252577,18.1549789913275,17.9848939841609,17.6934888720318,18.7221579575945,18.8769029073513,18.5447481164718,17.7927422056122,17.5128902277262,14.5877273915433
"329.2/3626.58","329.2","3626.58",20.5367237408495,20.3271228311169,19.9179828417744,19.4329839623139,19.5343165747006,19.2086183434065,16.8032326153498,14.5877273915433,14.5877273915433,14.5877273915433,14.5877273915433,14.5877273915433
"330.213/3631.27","330.213","3631.27",17.6211087502862,17.3499335017705,14.5877273915433,14.5877273915433,16.4981659384731,14.5877273915433,14.5877273915433,14.5877273915433,14.5877273915433,14.5877273915433,14.5877273915433,14.5877273915433
"331.118/3485.73","331.118","3485.73",18.8310857617517,18.0945348616529,14.5877273915433,18.5080076084895,14.5877273915433,14.5877273915433,14.5877273915433,14.5877273915433,14.5877273915433,14.5877273915433,14.5877273915433,14.5877273915433
"331.146/3484.17","331.146","3484.17",14.5877273915433,18.9048297290176,18.1156565685867,14.5877273915433,18.2920680565776,18.2297855791825,19.6797946458366,18.2740485386035,18.9656503445225,14.5877273915433,14.5877273915433,14.5877273915433
"331.1785/3496.69","331.1785","3496.69",14.5877273915433,14.5877273915433,18.7438707228384,14.5877273915433,14.5877273915433,14.5877273915433,14.5877273915433,18.6171301767379,14.5877273915433,18.6619637877307,14.5877273915433,18.5662662344594
"332/2520.16","332","2520.16",14.5877273915433,14.5877273915433,22.1515367012999,22.8603405553214,22.0970278351861,20.1155444691885,14.5877273915433,14.5877273915433,22.435443739428,22.180290415542,22.7802784467529,21.3272888516256
"333/2523.29","333","2523.29",14.5877273915433,14.5877273915433,19.8226623866587,20.5980752977101,19.8317748522055,14.5877273915433,14.5877273915433,14.5877273915433,20.1794496012615,19.8531202509437,20.5920660106076,19.0548235740009
"334.021/2517.03","334.021","2517.03",14.5877273915433,14.5877273915433,17.6679817309054,18.400299583002,17.9877673316652,15.585574023593,14.5877273915433,14.5877273915433,14.5877273915433,17.6313502148602,14.5877273915433,14.5877273915433
"335/2786.2","335","2786.2",18.5461314135128,20.3590074371459,17.5393261759937,17.9627980221971,17.3167460149115,14.5877273915433,14.5877273915433,19.6864682105944,20.4527343632905,19.1746401331632,19.5423977543906,14.5877273915433
"336/2786.2","336","2786.2",16.1629821646407,18.1662922820809,14.5877273915433,14.5877273915433,14.5877273915433,14.5877273915433,14.5877273915433,17.5139279735899,18.2776959566781,17.1362008022783,14.5877273915433,14.5877273915433
"337/2520.16","337","2520.16",14.5877273915433,14.5877273915433,21.9579004809298,21.9859612636349,22.0576560366002,19.9657533662759,14.5877273915433,14.5877273915433,22.1624839208235,21.3352830957779,22.6077447538047,20.8290237097742
"338/2515.46","338","2515.46",14.5877273915433,14.5877273915433,19.6011341423575,19.7274318644114,19.7308810199269,17.7389200666337,14.5877273915433,14.5877273915433,19.8383359125799,19.0886455354936,20.1515199893195,18.5429371839748
"338.1/3022.51","338.1","3022.51",18.5963193402172,18.7505627011706,18.6492605687349,17.6958620885854,18.3808953470191,18.4418095307823,18.4758815096896,18.4499008486717,18.4611200412754,17.7102094776134,14.5877273915433,19.0872903071352
"338.2/3668.83","338.2","3668.83",19.2283841740781,19.2081426297426,19.2468249070734,18.3569936752078,18.4774215831562,18.4428019683151,19.0881588427172,19.2921585445784,18.8608317910375,18.3841629008171,18.3725108672134,18.3239847192088
"338.201/3838.63","338.201","3838.63",14.5877273915433,19.4395257790092,17.9019508505666,17.2378152218085,14.5877273915433,14.5877273915433,14.5877273915433,18.640569001158,17.9565919141963,14.5877273915433,18.6832336145425,14.5877273915433
"339.187/3322.98","339.187","3322.98",14.5877273915433,21.7527419173671,21.6292667049755,21.2434771823335,21.1468152385732,21.1403439282862,21.7252947256204,14.5877273915433,21.6546006394878,14.5877273915433,21.204011076249,21.0284075072037
"343/2686.04","343","2686.04",24.2727973429528,24.3876271093013,24.0959300624759,23.8743753742016,23.912851022108,24.0853899641898,24.3952830156066,24.0832452963871,14.5877273915433,23.6800700216381,23.8488167466403,24.1593901848535
"344/2684.48","344","2684.48",22.0776847081909,22.1971520729047,21.9152050958693,21.6862109074698,21.7391192665964,21.8809401010192,22.2341903996455,22.1106352609844,21.6437768298092,21.4726784776418,21.6534284769641,21.9643845736975
"344.135/2897.31","344.135","2897.31",14.5877273915433,14.5877273915433,19.3518743868868,19.2442662267011,14.5877273915433,18.8587502538501,14.5877273915433,19.4294033907284,14.5877273915433,14.5877273915433,14.5877273915433,19.0222368561065
"345.0135/2686.04","345.0135","2686.04",19.424800902737,19.5062875656064,19.2001836902809,18.9556252953049,19.0777506917503,19.195624632713,19.5417846721936,19.2223442350903,14.5877273915433,14.5877273915433,19.0019477373459,19.2967810438022
"346.108/3496.69","346.108","3496.69",19.4824772598383,19.7634508512175,19.8072336052517,19.8608127343008,14.5877273915433,19.102094322787,14.5877273915433,14.5877273915433,14.5877273915433,14.5877273915433,14.5877273915433,18.8327221755153
"346.1525/3499.04","346.1525","3499.04",14.5877273915433,14.5877273915433,14.5877273915433,14.5877273915433,18.8507881816786,14.5877273915433,19.9240291064411,14.5877273915433,14.5877273915433,19.5203639460739,18.4380152801066,14.5877273915433
"347.119/3496.69","347.119","3496.69",17.6299086529769,14.5877273915433,17.8730411318833,14.5877273915433,14.5877273915433,17.1973653936913,18.0487670807482,18.5420270338178,14.5877273915433,14.5877273915433,14.5877273915433,17.0041154781651
"347.155/3501.38","347.155","3501.38",14.5877273915433,17.8537115250322,14.5877273915433,14.5877273915433,17.0368615249462,14.5877273915433,14.5877273915433,14.5877273915433,17.8655949923606,17.6654402885182,16.6333490185545,14.5877273915433
"348.142/3490.43","348.142","3490.43",17.7558437071655,18.309695278602,17.6405528391753,17.5192954353336,14.5877273915433,14.5877273915433,14.5877273915433,14.5877273915433,17.1987866402148,14.5877273915433,14.5877273915433,14.5877273915433
"348.164/3284.64","348.164","3284.64",17.3394324734381,17.4867817788778,14.5877273915433,17.0388366841685,14.5877273915433,17.3496361504854,14.5877273915433,14.5877273915433,14.5877273915433,14.5877273915433,14.5877273915433,14.5877273915433
"348.183/3499.82","348.183","3499.82",18.8008289756826,14.5877273915433,14.5877273915433,14.5877273915433,14.5877273915433,17.1042161818016,18.1199442400337,17.772920590488,14.5877273915433,17.7140391061253,16.8962865436369,17.4254933311733
"349.112/3421.57","349.112","3421.57",17.1587734949139,14.5877273915433,14.5877273915433,14.5877273915433,16.754594391484,16.7991604369204,14.5877273915433,14.5877273915433,14.5877273915433,14.5877273915433,14.5877273915433,14.5877273915433
"350.18/3657.88","350.18","3657.88",18.1101498370124,14.5877273915433,14.5877273915433,14.5877273915433,14.5877273915433,14.5877273915433,14.5877273915433,18.2730554906082,17.4176745919847,16.7946002071721,14.5877273915433,14.5877273915433
"351.123/3500.6","351.123","3500.6",17.5033506348409,14.5877273915433,14.5877273915433,14.5877273915433,16.8737493613461,16.687968507183,14.5877273915433,14.5877273915433,17.6500128519936,14.5877273915433,16.4334527617741,16.0225077689702
"352.1/2792.46","352.1","2792.46",18.0204627519088,17.4708766331534,17.7973080922585,14.5877273915433,14.5877273915433,14.5877273915433,18.0424729001441,17.6426221483015,17.9381461113439,14.5877273915433,17.1607684896157,14.5877273915433
"353.132/3496.69","353.132","3496.69",17.7725064272758,17.9951507307263,14.5877273915433,16.9293807902519,16.9672787593914,16.7030276899816,14.5877273915433,14.5877273915433,14.5877273915433,16.9554409717757,16.8009103809373,14.5877273915433
