102.12435416666668,,,,,,,,,,628804.0,524773.0,366943.0,1595258.0,1047708.0,1380068.0,,,,,,,,,,640255.0,1035697.0,1022829.0,1167445.0,929826.0,930550.0,,,,,,,,,
102.12449222222223,,,,251626.0,351992.0,122120.0,148248.0,104356.0,137553.0,,,,,,,,,,172986.0,364892.0,274190.0,,,,,,,,,,,,,,,,,,
102.12511666666667,,,,,,,,,,,,,319272.0,192577.0,213402.0,,,,,,,,,,,,,,,,,,,,,,,,
102.12591083333334,,,,,,,,,,477586.0,434886.0,338792.0,1294739.0,934984.0,1198775.0,,,,,,,,,,511146.0,921416.0,926137.0,1055987.0,807965.0,773016.0,,,,,,,,,
102.12603499999999,,,,,,,136382.0,150906.0,130751.0,,,,,,,,,,164484.0,355021.0,203053.0,,,,,,,,,,,,,,,,,,
102.12743999999999,,,,,,,,,,,,,322388.0,160297.0,252352.0,,,,,,,,,,118928.0,180071.0,158949.0,312671.0,197741.0,182647.0,,,,,,,,,
102.39443833333333,,,,,,,,,,222751.0,200211.0,325306.0,228167.0,348256.0,358264.0,,,,,,,,,,469834.0,384104.0,665537.0,251500.0,308743.0,581419.0,,,,,,,,,
102.39459222222222,,,,138435.0,128975.0,218103.0,143983.0,133223.0,158046.0,,,,,,,,,,150210.0,132292.0,181348.0,,,,,,,,,,,,,,,,,,
103.08287933333334,,,,255846.0,356941.0,769669.0,,,,,,,258711.0,267929.0,205573.0,,,,205214.0,181171.0,315708.0,,,,1925005.0,568866.0,296606.0,426562.0,383980.0,862118.0,,,,,,,,,
103.08452222222223,,,,243148.0,290856.0,590980.0,,,,201952.0,390501.0,329954.0,,,,,,,,,,,,,1424959.0,459187.0,197004.0,,,,,,,,,,,,
103.08457333333332,,,,,,,,,,,,,,,,,,,,,,,,,,,,320135.0,204557.0,655237.0,,,,,,,,,
104.11147666666666,,,,,,,,,,,,,,,,,,,,,,,,,130300.0,180267.0,150281.0,,,,,,,,,,,,
104.65882333333333,,,,,,,,,,,,,113624.0,256651.0,215718.0,,,,,,,,,,,,,,,,,,,,,,,,
104.99604583333333,,,,,,,,,,182934.0,265941.0,208669.0,419926.0,729574.0,501552.0,,,,,,,,,,441863.0,691214.0,295890.0,1133597.0,964633.0,179899.0,,,,,,,,,
104.99760599999999,,,,564366.0,214086.0,528932.0,,,,603009.0,770453.0,702550.0,1050273.0,1725760.0,1334899.0,,,,,,,,,,1116265.0,1865559.0,715075.0,2712019.0,2385704.0,496269.0,,,,,,,,,
104.99769166666667,201716.0,204990.0,269576.0,,,,,,,,,,,,,,,,306029.0,499670.0,203319.0,,,,,,,,,,,,,,,,,,
104.99921166666665,,,,,,,,,,215947.0,285498.0,259488.0,406579.0,584732.0,451846.0,,,,,,,,,,434864.0,693359.0,208017.0,1003358.0,860066.0,212499.0,,,,,,,,,
104.99932333333334,,,,234411.0,111239.0,263355.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105.00072999999999,,,,,,,,,,,,,205795.0,393790.0,329330.0,,,,,,,,,,,,,,,,,,,,,,,,
105.37680666666667,,,,,,,186180.0,182345.0,158886.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105.57636333333335,,,,,,,,,,,,,410917.0,596489.0,936252.0,,,,,,,,,,356261.0,665932.0,194731.0,1035588.0,789507.0,193595.0,,,,,,,,,
105.57802444444445,,,,,,,,,,,,,291056.0,370191.0,654540.0,,,,,,,,,,186085.0,488021.0,130332.0,655444.0,508825.0,106190.0,,,,,,,,,
106.44247333333334,,,,,,,,,,,,,107667.0,109799.0,168434.0,,,,,,,,,,,,,,,,,,,,,,,,
106.90302777777777,,,,,,,,,,421443.0,283806.0,548496.0,442142.0,365135.0,159631.0,,,,,,,,,,,,,233099.0,319898.0,294852.0,,,,,,,,,
106.90314333333332,,,,180323.0,190504.0,199139.0,,,,,,,,,,,,,237871.0,214792.0,119789.0,,,,,,,,,,,,,,,,,,
108.71172666666666,,,,,,,,,,,,,216706.0,186220.0,156826.0,,,,,,,,,,,,,,,,,,,,,,,,
108.86355166666667,,,,,,,,,,452451.0,439661.0,475243.0,605234.0,624148.0,657322.0,,,,,,,,,,951236.0,658823.0,1172165.0,385231.0,582343.0,1057706.0,,,,,,,,,
108.86367733333331,138354.0,203522.0,132846.0,291049.0,206432.0,332939.0,219454.0,242046.0,294690.0,,,,,,,273519.0,128610.0,108889.0,291971.0,252579.0,378853.0,,,,,,,,,,,,,,,,,,
110.10257,,,,,,,,,,,,,,,,,,,,,,,,,255020.0,176280.0,285525.0,,,,,,,,,,,,
111.25845833333332,,,,,,,,,,164322.0,321425.0,279994.0,,,,,,,,,,,,,347258.0,226552.0,227918.0,,,,,,,,,,,,
111.26020000000001,,,,,,,,,,313894.0,440578.0,379123.0,403425.0,360066.0,222333.0,,,,,,,,,,675521.0,358462.0,273177.0,276530.0,304777.0,297375.0,,,,,,,,,
111.26195444444444,,,,344444.0,270525.0,360749.0,,,,,,,810582.0,779110.0,467016.0,,,,448630.0,379861.0,274285.0,,,,,,,,,,,,,,,,,,
111.26205888888887,,,,,,,,,,670793.0,1031498.0,895808.0,,,,,,,,,,,,,1307180.0,824390.0,594479.0,601445.0,693205.0,644610.0,,,,,,,,,
111.46267666666667,,,,,,,,,,,,,163926.0,216205.0,101410.0,,,,,,,,,,,,,,,,,,,,,,,,
111.90441666666668,,,,,,,,,,,,,229631.0,173008.0,224740.0,,,,,,,,,,158611.0,173482.0,212941.0,243869.0,164882.0,189424.0,,,,,,,,,
112.10619222222222,,,,,,,,,,190297.0,266699.0,302568.0,191306.0,176995.0,179818.0,,,,,,,,,,,,,325509.0,197079.0,128750.0,,,,,,,,,
112.10636,,,,136597.0,135840.0,184460.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112.11185666666667,,,,,,,,,,,,,,,,,,,,,,,,,102879.0,111509.0,113103.0,,,,,,,,,,,,
112.33476166666667,,,,,,,,,,,,,1387455.0,966714.0,1243109.0,,,,203489.0,328193.0,211193.0,,,,621435.0,1036772.0,914481.0,985636.0,774827.0,850646.0,,,,,,,,,
112.33660083333334,,,,,,,,,,222896.0,201352.0,118995.0,1529974.0,1039845.0,1419641.0,,,,,,,,,,736252.0,1118636.0,1134649.0,1127670.0,894127.0,1035632.0,,,,,,,,,
112.33673166666668,,,,312237.0,413956.0,153880.0,,,,,,,,,,,,,189989.0,474738.0,325629.0,,,,,,,,,,,,,,,,,,
112.33843111111112,,,,,,,,,,,,,371361.0,235766.0,285283.0,,,,,,,,,,221283.0,214406.0,226910.0,287573.0,204033.0,182124.0,,,,,,,,,
112.78207555555555,,,,596275.0,183983.0,621601.0,249235.0,194461.0,365184.0,,,,586897.0,988997.0,886061.0,,,,340795.0,538601.0,204238.0,,,,772703.0,1281234.0,517705.0,1515216.0,1548147.0,393182.0,,,,,,,,,
113.15118333333332,,,,,,,,,,,,,,,,,,,,,,,,,123090.0,159551.0,141628.0,,,,,,,,,,,,
113.59849333333332,,,,,,,,,,,,,,,,,,,,,,,,,773316.0,1186634.0,512174.0,1404357.0,1426450.0,324130.0,,,,,,,,,
113.59870222222223,166574.0,280076.0,195139.0,,,,,,,,,,,,,,,,219623.0,453821.0,172625.0,187096.0,102683.0,115890.0,,,,,,,,,,,,,,,
113.60043666666667,,,,,,,,,,,,,,,,,,,,,,,,,580030.0,1068722.0,445265.0,1198646.0,1268302.0,268943.0,,,,,,,,,
113.60059833333332,,,,,,,,,,,,,,,,119408.0,141148.0,177701.0,231395.0,465803.0,240607.0,,,,,,,,,,,,,,,,,,
113.7348742857143,112576.0,184903.0,119435.0,493143.0,730155.0,283526.0,,,,349648.0,320356.0,184372.0,2233510.0,1559547.0,2186154.0,,,,355558.0,684083.0,519341.0,,,,1178050.0,1541017.0,1598441.0,1815968.0,1368677.0,1574924.0,,,,,,,,,
114.06738666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,177051.0,168898.0,199150.0,,,,,,,,,
114.06937,,,,,,,,,,,,,,,,,,,,,,,,,,,,299459.0,234471.0,278817.0,,,,,,,,,
115.59238999999998,,,,,,,,,,,,,,,,,,,,,,,,,110327.0,102472.0,168844.0,,,,,,,,,,,,
115.59463999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,111983.0,173307.0,268568.0,,,,,,,,,
115.82557833333334,,,,,,,,,,,,,293110.0,341620.0,150297.0,,,,,,,,,,217909.0,247066.0,268315.0,,,,,,,,,,,,
116.10144666666667,,,,,,,,,,,,,156511.0,105093.0,153184.0,,,,,,,,,,,,,,,,,,,,,,,,
117.09691416666666,,,,,,,,,,311890.0,341806.0,401627.0,164942.0,347782.0,426516.0,,,,,,,,,,375473.0,238867.0,476403.0,100806.0,199017.0,413784.0,,,,,,,,,
117.09707666666668,,,,150214.0,131994.0,228456.0,128922.0,138106.0,161046.0,,,,,,,,,,151771.0,177354.0,159810.0,,,,,,,,,,,,,,,,,,
117.11033666666667,,,,,,,,,,,,,,,,,,,,,,,,,189351.0,113339.0,170316.0,,,,,,,,,,,,
117.66096666666665,,,,,,,,,,,,,,,,,,,,,,,,,,,,200817.0,123193.0,361843.0,,,,,,,,,
117.66134666666669,,,,,,,,,,195509.0,271824.0,310124.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
117.97131999999999,,,,,,,,,,223897.0,99956.0,107800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
118.75548833333333,,,,,,,,,,,,,193083.0,159935.0,144987.0,,,,,,,,,,156601.0,204507.0,164509.0,,,,,,,,,,,,
118.85257333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,188302.0,161165.0,127132.0,,,,,,,,,
119.08495666666666,,,,,,,,,,200303.0,377311.0,318512.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
119.33459166666665,,,,,,,,,,,,,,,,,,,,,,,,,194862.0,238178.0,179675.0,221726.0,229131.0,248523.0,,,,,,,,,
119.73854333333333,,,,,,,240100.0,170237.0,171893.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119.90905666666667,,,,106845.0,132533.0,189680.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120.10750666666667,178652.0,201998.0,229223.0,487675.0,166556.0,476166.0,,,,486858.0,648213.0,558893.0,818692.0,1401276.0,1062807.0,103666.0,105804.0,113796.0,240754.0,446398.0,280799.0,,,,947808.0,1483315.0,582061.0,2215780.0,1916730.0,397132.0,,,,,,,,,
120.10962533333334,,,,716140.0,221959.0,591461.0,,,,621051.0,902902.0,826954.0,,,,118885.0,120312.0,124089.0,324443.0,557990.0,327640.0,,,,,,,2996672.0,2573967.0,513447.0,,,,,,,,,
120.10971833333332,,,,,,,,,,,,,1083905.0,2006144.0,1489490.0,,,,,,,,,,1187329.0,2153706.0,812227.0,,,,,,,,,,,,
120.44192166666667,,,,,,,,,,,,,154833.0,324847.0,165557.0,,,,,,,,,,222326.0,258923.0,124530.0,,,,,,,,,,,,
120.44406666666667,,,,,,,,,,,,,170249.0,406711.0,260142.0,,,,,,,,,,,,,,,,,,,,,,,,
120.58969,,,,,,,,,,,,,,,,,,,,,,,,,,,,121394.0,234459.0,414203.0,,,,,,,,,
120.58990666666666,,,,,,,,,,,,,171612.0,194851.0,259577.0,,,,,,,,,,,,,,,,,,,,,,,,
121.10527444444445,,,,147300.0,103171.0,238816.0,,,,141676.0,140864.0,186750.0,271745.0,297971.0,142451.0,,,,271462.0,164788.0,142480.0,,,,138028.0,149490.0,187636.0,159618.0,192537.0,220082.0,,,,,,,,,
121.21334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104271.0,251224.0,178625.0,,,,,,
121.36980000000001,,,,,,,,,,,,,243372.0,345905.0,123626.0,,,,,,,,,,,,,140295.0,175266.0,130604.0,,,,,,,,,
121.36999833333333,,,,187689.0,140799.0,226044.0,,,,,,,,,,,,,301031.0,242941.0,157666.0,,,,,,,,,,,,,,,,,,
122.40706999999999,,,,,,,,,,,,,,,,,,,,,,,,,154085.0,140596.0,163633.0,,,,,,,,,,,,
123.07889999999999,,,,465099.0,641890.0,278885.0,291988.0,221465.0,267478.0,,,,,,,,,,272674.0,680092.0,497411.0,,,,,,,,,,,,,,,,,,
123.07902333333335,,,,,,,,,,941091.0,785818.0,534861.0,2561453.0,1777846.0,2303873.0,,,,,,,,,,1134276.0,1767032.0,1504458.0,2269901.0,1630859.0,1595032.0,,,,,,,,,
123.07989000000002,,,,,,,,,,,,,1767395.0,1179670.0,1739304.0,,,,,,,,,,,,,,,,,,,,,,,,
123.11628,,,,,,,,,,237349.0,313683.0,332574.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
123.77089333333333,,,,,,,,,,,,,149581.0,150482.0,134269.0,,,,,,,,,,,,,,,,,,,,,,,,
123.91209666666667,,,,,,,,,,177730.0,307769.0,354685.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
124.11822,,,,158747.0,139889.0,154387.0,,,,241748.0,287281.0,382918.0,,,,,,,,,,,,,,,,141687.0,185777.0,341610.0,,,,,,,,,
124.34633500000001,,,,,,,,,,,,,100250.0,153071.0,119228.0,,,,,,,,,,212809.0,123714.0,106710.0,,,,,,,,,,,,
124.41049333333332,169806.0,235668.0,159308.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124.41063333333334,,,,,,,383004.0,274219.0,224065.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124.41190111111109,,,,,,,,,,,,,429242.0,279824.0,470979.0,,,,,,,,,,163221.0,292217.0,256384.0,352658.0,289995.0,308169.0,,,,,,,,,
125.08838333333333,,,,,,,,,,,,,256556.0,203128.0,155346.0,,,,,,,,,,140617.0,224616.0,217681.0,,,,,,,,,,,,
125.27000916666667,,,,,,,,,,199026.0,385186.0,481043.0,645769.0,749344.0,372503.0,,,,,,,,,,665941.0,522469.0,804653.0,443201.0,678410.0,1045149.0,,,,,,,,,
125.27236333333333,,,,,,,,,,,,,,,,,,,234761.0,166906.0,139016.0,,,,,,,,,,,,,,,,,,
125.27250777777778,,,,,,,,,,125331.0,260419.0,309164.0,,,,,,,,,,,,,503662.0,340107.0,627646.0,347386.0,425620.0,724727.0,,,,,,,,,
127.10121666666667,,,,,,,,,,118313.0,173160.0,177737.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
127.93020833333333,,,,,,,,,,,,,99611.0,154600.0,114113.0,,,,,,,,,,191629.0,153520.0,235895.0,,,,,,,,,,,,
128.06656333333333,,,,,,,,,,325790.0,427258.0,200985.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
128.40550333333331,,,,,,,,,,,,,,,,,,,,,,,,,,,,188273.0,149374.0,126849.0,,,,,,,,,
131.12599238095237,,,,240122.0,155033.0,246378.0,169468.0,155600.0,165488.0,391825.0,359391.0,415231.0,544731.0,571544.0,542290.0,,,,258070.0,280701.0,306021.0,,,,850818.0,611449.0,1009298.0,320109.0,571914.0,973799.0,,,,,,,,,
131.12842,,,,,,,,,,,,,,,,,,,,,,,,,,,,113158.0,153672.0,311323.0,,,,,,,,,
131.38625666666667,,,,,,,,,,198383.0,284384.0,107740.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
132.42841666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,125040.0,116457.0,104796.0,,,,,,,,,
133.08399666666665,,,,,,,,,,151695.0,272676.0,256980.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
133.08588666666668,,,,,,,,,,,,,520762.0,332294.0,148342.0,,,,,,,,,,,,,271773.0,378689.0,265360.0,,,,,,,,,
133.10735666666667,,,,,,,,,,,,,218302.0,224573.0,172385.0,,,,,,,,,,,,,,,,,,,,,,,,
135.14227666666665,,,,102599.0,131019.0,121648.0,,,,,,,,,,,,,149247.0,114101.0,118062.0,,,,,,,,,,,,,,,,,,
135.14239444444445,,,,,,,,,,,,,238309.0,361766.0,375411.0,,,,,,,,,,365174.0,273849.0,449018.0,296969.0,382605.0,633086.0,,,,,,,,,
136.10231333333334,,,,,,,,,,241999.0,119310.0,267270.0,807852.0,810302.0,333655.0,,,,,,,,,,352234.0,445783.0,341149.0,614460.0,632654.0,419756.0,,,,,,,,,
136.10501833333333,,,,229951.0,201235.0,287339.0,,,,,,,,,,,,,329812.0,304688.0,197063.0,,,,,,,,,,,,,,,,,,
137.02477666666667,,,,,,,,,,,,,107214.0,142204.0,129557.0,,,,,,,,,,,,,,,,,,,,,,,,
137.44258444444446,,,,250040.0,410838.0,769677.0,250015.0,151347.0,142873.0,,,,,,,,,,219469.0,177945.0,298723.0,,,,,,,,,,,,,,,,,,
137.44271583333335,,,,,,,,,,237529.0,480157.0,445344.0,199723.0,290189.0,183422.0,,,,,,,,,,1749678.0,633424.0,324020.0,428859.0,327010.0,809523.0,,,,,,,,,
137.77724333333333,,,,,,,,,,,,,,,,,,,,,,,,,441606.0,156377.0,149743.0,,,,,,,,,,,,
138.13379999999998,,,,,,,,,,193308.0,197361.0,231690.0,258714.0,262949.0,281974.0,,,,,,,,,,426129.0,342640.0,518924.0,139686.0,217611.0,465701.0,,,,,,,,,
139.07134666666667,,,,,,,,,,,,,,,,,,,,,,,,,279738.0,166156.0,158251.0,114206.0,157498.0,172403.0,,,,,,,,,
139.07410916666666,,,,,,,,,,544959.0,718718.0,654873.0,480929.0,463548.0,251584.0,,,,,,,,,,697612.0,533977.0,474701.0,313130.0,364812.0,368027.0,,,,,,,,,
139.077,,,,,,,,,,,,,459962.0,425828.0,244646.0,,,,,,,,,,560157.0,451255.0,284758.0,231147.0,353192.0,278404.0,,,,,,,,,
139.17646888888888,,,,,,,,,,,,,743260.0,681119.0,656010.0,,,,,,,,,,932632.0,579933.0,361580.0,506627.0,353762.0,434560.0,,,,,,,,,
139.1767088888889,,,,572281.0,560696.0,346410.0,,,,743136.0,796725.0,599038.0,,,,,,,557510.0,520051.0,404878.0,,,,,,,,,,,,,,,,,,
139.17678,198886.0,242567.0,246070.0,,,,228825.0,256380.0,257386.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139.17932666666667,,,,,,,,,,,,,448598.0,368097.0,347870.0,,,,,,,,,,,,,247648.0,176989.0,264795.0,,,,,,,,,
139.17956,,,,224072.0,230774.0,120975.0,,,,392767.0,451771.0,358465.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
139.18197666666666,,,,,,,,,,,,,295822.0,195612.0,179905.0,,,,,,,,,,,,,,,,,,,,,,,,
139.18215,,,,,,,,,,247677.0,256572.0,172194.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
139.18472,,,,,,,,,,,,,301679.0,199574.0,195302.0,,,,,,,,,,350744.0,213366.0,223050.0,,,,,,,,,,,,
139.18487666666667,,,,,,,,,,269081.0,255227.0,167067.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
139.32775166666667,,,,,,,,,,134427.0,194508.0,226387.0,,,,,,,,,,,,,280047.0,142752.0,138552.0,,,,,,,,,,,,
140.76416666666668,,,,,,,,,,,,,243119.0,480522.0,680075.0,,,,,,,,,,,,,,,,,,,,,,,,
140.76715666666666,,,,,,,,,,,,,423734.0,757742.0,1192775.0,,,,,,,,,,,,,,,,,,,,,,,,
141.16751666666667,,,,,,,,,,982281.0,811433.0,466370.0,2507796.0,1700682.0,2236487.0,,,,,,,,,,993276.0,1629139.0,1538092.0,2004449.0,1506531.0,1592212.0,,,,,,,,,
141.16777083333335,153414.0,176325.0,141072.0,327223.0,478327.0,166976.0,248422.0,175024.0,178915.0,,,,,,,,,,217578.0,445566.0,288982.0,,,,,,,,,,,,,,,,,,
141.17044666666666,,,,,,,,,,,,,785688.0,491781.0,683469.0,,,,,,,,,,298529.0,513430.0,518623.0,676350.0,525936.0,540295.0,,,,,,,,,
141.17071,,,,172449.0,252443.0,151783.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141.17323777777779,,,,,,,,,,,,,391554.0,253424.0,292973.0,,,,,,,,,,145081.0,256476.0,177146.0,277341.0,256374.0,180441.0,,,,,,,,,
144.8723,,,,,,,,,,,,,198931.0,116217.0,133993.0,,,,,,,,,,,,,,,,,,,,,,,,
145.12282,,,,,,,,,,,,,280434.0,153039.0,209111.0,,,,,,,,,,,,,,,,,,,,,,,,
145.14157583333335,,,,,,,,,,234030.0,215523.0,297615.0,260183.0,251637.0,278942.0,,,,,,,,,,439351.0,238650.0,547578.0,110975.0,208539.0,413359.0,,,,,,,,,
145.14455333333333,,,,,,,,,,,,,,,,,,,,,,,,,144879.0,130305.0,313958.0,,,,,,,,,,,,
147.59672166666667,,,,,,,,,,,,,577622.0,444547.0,643474.0,,,,,,,,,,,,,396104.0,313173.0,399288.0,,,,,,,,,
147.59975666666668,,,,,,,,,,,,,210337.0,215397.0,439637.0,,,,,,,,,,,,,249124.0,215598.0,212925.0,,,,,,,,,
148.10928666666666,,,,,,,,,,860208.0,760006.0,1363848.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
148.16970166666667,,,,,,,,,,395554.0,492420.0,466976.0,600682.0,1083233.0,854310.0,,,,,,,,,,637560.0,1286406.0,465413.0,1688419.0,1455346.0,325717.0,,,,,,,,,
148.16994666666668,,,,244373.0,134006.0,252868.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148.1727966666667,,,,,,,,,,,,,227154.0,562953.0,355853.0,,,,,,,,,,286722.0,547676.0,213127.0,740791.0,654279.0,122011.0,,,,,,,,,
148.17295333333334,,,,,,,,,,189030.0,223541.0,225266.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
148.17598249999998,,,,,,,,,,130769.0,253483.0,205655.0,341670.0,584533.0,391909.0,,,,,,,,,,391696.0,612540.0,160206.0,933265.0,802681.0,179067.0,,,,,,,,,
148.80096749999998,,,,,,,,,,372946.0,444587.0,341935.0,416586.0,368579.0,254176.0,,,,,,,,,,415419.0,341917.0,242734.0,231324.0,188951.0,190699.0,,,,,,,,,
148.80410416666666,154142.0,199386.0,210973.0,455865.0,479293.0,255506.0,237035.0,160816.0,203871.0,778463.0,834824.0,623217.0,793126.0,639614.0,594563.0,,,,416716.0,485441.0,353245.0,,,,966545.0,660614.0,426916.0,463837.0,424021.0,319768.0,,,,,,,,,
148.80723833333337,883888.0,1216060.0,977750.0,2696716.0,2636924.0,1568618.0,1109475.0,1071225.0,1353876.0,4549319.0,5011228.0,3621270.0,5091929.0,4060223.0,3649175.0,650596.0,1052437.0,471962.0,2032906.0,2803000.0,2005897.0,313082.0,262131.0,318333.0,5581121.0,4067957.0,2992563.0,2726684.0,2249184.0,2057726.0,,,,,,,,,
148.81025766666667,749413.0,942472.0,833916.0,1924984.0,2067038.0,1367106.0,849196.0,772174.0,871013.0,2587227.0,2740240.0,2126284.0,2693033.0,2572555.0,2416083.0,491413.0,532093.0,253262.0,2080048.0,1919246.0,1671941.0,183464.0,227456.0,246168.0,3721961.0,1978691.0,1471825.0,1587790.0,1334256.0,1494048.0,,,,,,,,,
148.81353055555556,154764.0,252251.0,141815.0,468446.0,474275.0,262494.0,253515.0,180712.0,291036.0,510303.0,542797.0,415897.0,,,,,,,429605.0,466915.0,393951.0,,,,657550.0,482286.0,392911.0,,,,,,,,,,,,
148.8136333333333,,,,,,,,,,,,,538923.0,556732.0,485356.0,,,,,,,,,,,,,307667.0,276170.0,311880.0,,,,,,,,,
