102.07675875,,,,,,,,,191342.0,194922.0,,,,,,,,,111829.0,195168.0,,,,,,,,,,,,,,,119066.0,117073.0,,,
102.07683,,,,,,,,,,,,,,,,,100949.0,135008.0,,,,,,,,,,,,,,,,,,,,,
102.07820999999998,,,,,,,,,246446.0,254419.0,,,,,,,161029.0,148553.0,259233.0,224214.0,,,,,,,,,,,102660.0,,,,108911.0,,,,
102.079682,,,141450.0,198857.0,,,,,,,,,232747.0,197337.0,,,,,,,,,,,,,,199523.0,,146988.0,,,130813.0,,,,,,
102.07978916666667,,,,,,,,,596026.0,600245.0,,,,,,,316943.0,417655.0,409947.0,375237.0,,,,,,,,,,,266548.0,,,,218401.0,337008.0,,,
102.081275,,,,,,,,,279105.0,339374.0,,,,,,,,,,,,,,,,,,137528.0,,,,,,,,144959.0,,,
102.081356,,,,,,,,,,,,,,,,,180554.0,224305.0,226960.0,225845.0,,,,,,,,,,165409.0,207991.0,,,,137599.0,,,,
102.09484750000001,,,,,,,,,176440.0,125891.0,,,,,,,,,,,,,,,,,,,,,,,,,,161702.0,,,
102.12435500000001,,,,,,,628804.0,524773.0,1595258.0,1047708.0,,,,,,,640255.0,1035697.0,1167445.0,929826.0,,,,,,,,,,366943.0,1380068.0,,,,1022829.0,930550.0,,,
102.12448900000001,,,251626.0,351992.0,148248.0,104356.0,,,,,,,172986.0,364892.0,,,,,,,,,,,,,,122120.0,,,,,274190.0,,,,,,
102.12511666666667,,,,,,,,,319272.0,192577.0,,,,,,,,,,,,,,,,,,,,,213402.0,,,,192011.0,,,,
102.12590875000001,,,,,,,477586.0,434886.0,1294739.0,934984.0,,,,,,,511146.0,921416.0,1055987.0,807965.0,,,,,,,,,,338792.0,1198775.0,,,,926137.0,773016.0,,,
102.12602499999998,104941.0,165211.0,281411.0,311252.0,136382.0,150906.0,,,,,,,164484.0,355021.0,,,,,,,,,,,,,,,130751.0,,,,203053.0,,,,,,
102.12743583333332,,,,,,,,,322388.0,160297.0,,,,,,,118928.0,180071.0,312671.0,197741.0,,,,,,,,,,,252352.0,,,,158949.0,182647.0,,,
102.33055,,,,,,,,,100149.0,110083.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102.374345,,,,,,,,,,,,,,,,,116958.0,123076.0,,,,,,,,,,,,,,,,,,,,,
102.394435625,,,,,,,222751.0,200211.0,228167.0,348256.0,,,,,,,469834.0,384104.0,251500.0,308743.0,,,,,,,,,,325306.0,358264.0,,,,665537.0,581419.0,,,
102.39458833333333,,,138435.0,128975.0,143983.0,133223.0,,,,,,,150210.0,132292.0,,,,,,,,,,,,,,218103.0,158046.0,,,,181348.0,,,,,,
102.42282333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107249.0,,,,138367.0,109627.0,,,
102.749905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174762.0,,,,109366.0,,,,
102.79123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113246.0,,,96172.0,,,,,,,
103.0828765,,,255846.0,356941.0,,,,,258711.0,267929.0,,,205214.0,181171.0,,,1925005.0,568866.0,426562.0,383980.0,,,,,,,,769669.0,,,205573.0,,315708.0,,296606.0,862118.0,,,
103.08443666666666,,,243148.0,290856.0,,,,,,,,,,,,,,,,,,,,,,,,590980.0,116341.0,,,,,,,,,,
103.084549375,,,,,,,201952.0,390501.0,165935.0,121760.0,,,,,,,1424959.0,459187.0,320135.0,204557.0,,,,,,,,,,329954.0,,,210968.0,,197004.0,655237.0,,,
103.31931499999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206957.0,100331.0,,,
103.7714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104324.0,109430.0,,,
103.94808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99670.0,,,,,,101863.0,
104.111455,,,,,,,,,,,,,,,,,130300.0,180267.0,143093.0,187303.0,,,,,,,,,,140765.0,162436.0,,,,,,,,
104.35889,,,,,,,,,163767.0,167882.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104.4043875,,,,,,,,,,,,,,,,,128634.0,141048.0,,,,,,,,,,,,,118208.0,,,,,,,,
104.40451,,,,,,,,,171373.0,122149.0,,,,,,,,,,,,,,,,,,,,,,,,,,148344.0,,,
104.56286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104851.0,,,,103901.0,,,,
104.60017500000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132713.0,149038.0,,,
104.65716499999999,,,,,,,,,,,,,,,,,,,155387.0,120308.0,,,,,,,,,,,,,,,,,,,
104.65880999999999,,,,,,,,,113624.0,256651.0,,,,,,,189268.0,235737.0,448674.0,350611.0,,,,,,,,,,119345.0,215718.0,,,,,,,,
104.99601625,,,,,,,,,419926.0,729574.0,,,,,,,441863.0,691214.0,1133597.0,964633.0,,,,,,,,,,,,,,,,179899.0,,,
104.99607083333335,,,,,,,182934.0,265941.0,,,,,,,,,,,,,,,,,,,,195815.0,,208669.0,501552.0,,97109.0,,295890.0,,,,
104.9968,,,,,,,,,,,,,,,,,131207.0,165906.0,,,,,,,,,,,,,,,,,,,,,
104.997585,,,,,,,,,1050273.0,1725760.0,,,,,,,1116265.0,1865559.0,2712019.0,2385704.0,,,,,,,,,,702550.0,1334899.0,128533.0,,,715075.0,496269.0,,,
104.997670625,201716.0,204990.0,564366.0,214086.0,,,603009.0,770453.0,,,,,306029.0,499670.0,,,,,,,,,,,,,269576.0,528932.0,205699.0,,,,203319.0,,,,,,
104.99919083333334,,,,,,,,,406579.0,584732.0,,,,,,,434864.0,693359.0,1003358.0,860066.0,,,,,,,,,,,451846.0,,,,208017.0,212499.0,,,
104.99929,,,234411.0,111239.0,,,215947.0,285498.0,,,,,,,,,,,,,,,,,,,103606.0,263355.0,,259488.0,,,,,,,,,
105.00069625,,,,,,,,,205795.0,393790.0,,,,,,,295481.0,406225.0,666057.0,577775.0,,,,,,,,,,,,,,,136163.0,,,,
105.00078625,,,,,,,163185.0,149336.0,,,,,,,,,,,,,,,,,,,101746.0,,,161572.0,329330.0,,,,,,,,
105.37681875,95993.0,167618.0,,,186180.0,182345.0,,,,,110293.0,111232.0,,,,,,,,,,,,,,,,,158886.0,,,,,,,,,,
105.57468750000001,,,,,,,,,,,,,,,,,,,229949.0,214375.0,,,,,,,,,,,239859.0,,,,,,,,
105.57635357142856,,,,,,,,,410917.0,596489.0,,,,,,,356261.0,665932.0,1035588.0,789507.0,,,,,,,,115389.0,,,936252.0,,,,194731.0,193595.0,,,
105.57801599999998,,,,,,,,,291056.0,370191.0,,,,,,,186085.0,488021.0,655444.0,508825.0,,,,,,,,,,,654540.0,,,,130332.0,,,,
106.0751,,,,,,,,,104730.0,168372.0,,,,,,,,,,,,,,,,,,,,140719.0,,,,,,,,,
106.10295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97664.0,,105570.0,,,,,113648.0,,
106.35034999999999,,,,,,,,,137761.0,153696.0,,,,,,,,,,,,,,,,,,,,,,,,,104727.0,,,,
106.4010725,,,,,,,,,,,,,,,,,,,117818.0,119625.0,,,,,,,,,,,229259.0,,,,125193.0,119085.0,,,
106.442485,,,,,,,,,107667.0,109799.0,,,,,,,,,,,,,,,,,,,,,168434.0,,,,,,,,
106.865855,,,,,,,,,,,,,,,,,,,,,,,,,,,110268.0,,,101428.0,,,,,,,,,
106.90299166666667,,,,,,,,,442142.0,365135.0,,,,,,,,,233099.0,319898.0,,,,,,,,,,,159631.0,,,107975.0,311052.0,294852.0,,,
106.9030975,,,180323.0,190504.0,,,421443.0,283806.0,,,,,237871.0,214792.0,,,302714.0,341939.0,,,,,,,,,,,,548496.0,,,119789.0,,,,,,
106.90467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111500.0,,,,,132940.0,,,,
107.07296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142616.0,108221.0,,,
107.10799,,,,,,,,,,,,,,,,,,,158990.0,113221.0,,,,,,,,,,,,,,,,,,,
107.464625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100006.0,,,,156752.0,,,,
108.349255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134177.0,,,,180870.0,,,,
108.34935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134051.0,,,,,,224043.0,,,
108.41034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104723.0,152628.0,,,
108.4105,,,,,,,,,117721.0,107929.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108.44332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115909.0,,,,,123334.0,,,
108.5369,,,,,,,152982.0,130970.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108.71171899999999,,,,,,,,,216706.0,186220.0,,,,,,,,,,,,,,,,,,,,111282.0,156826.0,,,,140577.0,139196.0,,,
108.86356449999998,,,,,,,452451.0,439661.0,605234.0,624148.0,,,,,,,951236.0,658823.0,385231.0,582343.0,,,,,,,,,294690.0,475243.0,657322.0,,378853.0,,1172165.0,1057706.0,,,
108.86368444444444,138354.0,203522.0,291049.0,206432.0,219454.0,242046.0,,,,,273519.0,128610.0,291971.0,252579.0,,,,,,,,,,,,,132846.0,332939.0,,,,108889.0,,139274.0,,,,,
109.073265,,,,,,,,,137974.0,114947.0,,,,,,,,,,,,,,,,,,,,,,,,,,106333.0,,,
109.105915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103917.0,,,,,95479.0,,
109.685325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103172.0,100555.0,,,,,,
110.10255928571428,,,,,,,100547.0,132777.0,152056.0,144596.0,,,,,,,255020.0,176280.0,,,,,,,,,,117424.0,,,108195.0,,131246.0,,,245593.0,,,
110.102655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135594.0,,,,,285525.0,,,,
110.80238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102970.0,,99471.0,,,,,,
111.10181750000001,,,,,,,,,,,,,,,,,,,114270.0,165979.0,,,,,,,,,,,118645.0,,,,,,,,
111.25845500000001,,,,,,,164322.0,321425.0,,,,,,,,,347258.0,226552.0,137834.0,197896.0,,,,,,,,,,279994.0,112259.0,,,,227918.0,135121.0,,,
111.2600725,,,,,,,,,,,,,193447.0,145292.0,,,,,,,,,,,,,,123695.0,,,,,,,,,,,
111.26020249999999,,,,,,,313894.0,440578.0,403425.0,360066.0,,,,,,,675521.0,358462.0,276530.0,304777.0,,,,,,,,,,379123.0,222333.0,,,,273177.0,297375.0,,,
111.26192071428571,,,344444.0,270525.0,,,,,,,,,448630.0,379861.0,,,,,,,,,,,,,,360749.0,116281.0,,,162996.0,274285.0,106171.0,,,,,
111.26204687500001,,,,,,,670793.0,1031498.0,810582.0,779110.0,,,,,,,1307180.0,824390.0,601445.0,693205.0,,,,,,,,,,895808.0,467016.0,,,,594479.0,644610.0,,,
111.4626825,,,,,,,,,163926.0,216205.0,,,,,,,315261.0,116993.0,,,,,,,,,,,,,101410.0,,,,,152501.0,,,
111.46280333333334,,,,,,,,,,,,,,,,,,,117336.0,166122.0,,,,,,,,,,231818.0,,,,,104542.0,,,,
111.6213175,,,,,,,,,,,,,,,,,,,200337.0,102851.0,,,,,,,,,,,105303.0,,,,,,,,
111.6821875,,,,,,,,,101203.0,145305.0,,,,,,,,,,,,,,,,,,,,,,,,,,102044.0,,,
111.90442083333333,,,,,,,,,229631.0,173008.0,,,,,,,158611.0,173482.0,243869.0,164882.0,,,,,,,,,,,224740.0,,,,212941.0,189424.0,,,
112.105415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107019.0,,172311.0
112.10617249999997,,,,,,,,,191306.0,176995.0,,,,,,,,,325509.0,197079.0,,,,,,,,,,,179818.0,,144790.0,,227376.0,128750.0,,,
112.10627375000001,,,136597.0,135840.0,,,190297.0,266699.0,,,,,,,,,207616.0,192299.0,,,,,,,,,,,,302568.0,,,,,,,,,
112.10640166666667,141248.0,180975.0,,,,,,,,,,,136980.0,170513.0,,,,,,,,,,,,,,184460.0,,,,,,,,,,,
112.1118425,,,,,,,,,,,,,,,,,102879.0,111509.0,,,,,,,,,,,,,,,,,113103.0,,,,
112.33302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140763.0,,,,101520.0,,,,
112.33475250000001,,,,,,,169278.0,176415.0,1387455.0,966714.0,,,203489.0,328193.0,,,621435.0,1036772.0,985636.0,774827.0,,,,,,,,,,,1243109.0,,,,914481.0,850646.0,,,
112.33486666666666,,,204692.0,320812.0,110661.0,127221.0,,,,,,,,,,,,,,,,,,,,,,,,,,,211193.0,,,,,,
112.33660950000001,,,,,,,222896.0,201352.0,1529974.0,1039845.0,,,,,,,736252.0,1118636.0,1127670.0,894127.0,,,,,,,,,137211.0,118995.0,1419641.0,,325629.0,,1134649.0,1035632.0,,,
112.33674,,,312237.0,413956.0,,,,,,,,,189989.0,474738.0,,,,,,,,,,,,,,153880.0,,,,,,,,,,,
112.33844142857143,,,105554.0,104401.0,,,,,371361.0,235766.0,,,,,,,221283.0,214406.0,287573.0,204033.0,,,,,,,,,,,285283.0,,,,226910.0,182124.0,,,
112.613805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153741.0,,,,132803.0,,,,
112.781987,,,,,249235.0,194461.0,,,,,132745.0,156246.0,,,,,,,,,,,,,,,192943.0,621601.0,365184.0,,,,,,,,,,
112.7820995,,,596275.0,183983.0,,,,,586897.0,988997.0,,,340795.0,538601.0,,,772703.0,1281234.0,1515216.0,1548147.0,,,,,,,,,,,886061.0,187420.0,204238.0,,517705.0,393182.0,,,
113.1166025,,,,,,,,,,,,,,,,,,,290806.0,317869.0,,,,,,,,,,,160937.0,,,,,,,,
113.15114166666666,,,,,,,,,118450.0,166775.0,,,,,,,123090.0,159551.0,245217.0,229227.0,,,,,,,,,,,,,,,,,,,
113.3677075,,,,,,,,,119320.0,144758.0,,,,,,,,,,,,,,,,,,,,,,,,,145877.0,,,,
113.39425,,,,,,,,,,,,,,,,,,,,,,,,,101394.0,98307.0,,,,,,,,,,,,,
113.452745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177701.0,,,,100609.0,,,,
113.455815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116106.0,,,,103243.0,,,,
113.5984825,,,,,,,113218.0,214103.0,,,,,,,,,773316.0,1186634.0,1404357.0,1426450.0,,,,,,,,,,,767279.0,,,,512174.0,324130.0,,,
113.59862833333334,,,,,,,,,,,,,219623.0,453821.0,,,,,,,,,,,,,,527799.0,,140662.0,,,,,,,,,
113.59871571428573,166574.0,280076.0,,,,,,,,,,,,,187096.0,102683.0,,,,,,,,,,,195139.0,,251289.0,,,179153.0,172625.0,115890.0,,,,,
113.600433,,,,,,,,,,,,,,,,,580030.0,1068722.0,1198646.0,1268302.0,,,,,,,,,,,760741.0,,,,445265.0,268943.0,,,
113.60058437500001,127739.0,259345.0,,,,,142521.0,147965.0,,,119408.0,141148.0,231395.0,465803.0,,,,,,,,,,,,,,500959.0,260262.0,,,177701.0,240607.0,,,,,,
113.73482625,,,493143.0,730155.0,263623.0,218944.0,,,,,,,355558.0,684083.0,,,,,,,,,,,,,119435.0,283526.0,150826.0,184372.0,,,519341.0,,,,,,
113.73490375,112576.0,184903.0,,,,,349648.0,320356.0,2233510.0,1559547.0,,,,,,,1178050.0,1541017.0,1815968.0,1368677.0,,,,,,,,,,,2186154.0,,,,1598441.0,1574924.0,,,
113.748715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172281.0,,,,,97180.0,,,
113.82554,,,,,,,,,,,,,,,,,,,299786.0,210821.0,,,,,,,,,,,,,,,,,,,
113.82772333333334,,,,,,,,,,,,,,,,,,,353437.0,261234.0,,,,,,,,,,,285566.0,,,,117147.0,,,,
113.82954833333334,,,,,,,,,,,,,,,,,,,290826.0,256456.0,,,,,,,,,,,255979.0,,,,102290.0,,,,
114.06741625000001,,,,,,,,,243849.0,164313.0,,,,,,,132942.0,213566.0,177051.0,168898.0,,,,,,,,,,,,,,,,199150.0,,,
114.06939125,,,,,,,,,,,,,,,,,,,299459.0,234471.0,,,,,,,,,,,335931.0,,,,295901.0,278817.0,,,
114.09749375,,,,,,,,,,,,,105111.0,116537.0,,,,,,,,,,,,,,161233.0,,,,,,,146242.0,185982.0,,,
114.40562,,,,,,,,,,,,,,,,,136528.0,167781.0,,,,,,,,,,,,,,,,,,,,,
114.426455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97352.0,,,,,99008.0,,,
114.93873500000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,96124.0,,,,,,,,117514.0,,,
115.015485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95507.0,,,97661.0,,,,,,,
115.59238333333333,,,,,,,,,,,,,,,,,110327.0,102472.0,,,,,,,,,,,,,,,,,168844.0,175567.0,,,
115.594545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152280.0,,,,,,268568.0,,,
115.59468333333332,,,,,,,,,203691.0,185996.0,,,,,,,,,111983.0,173307.0,,,,,,,,,,,,,,,228668.0,,,,
115.78692999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105749.0,,,,108944.0,188181.0,,,
115.82552833333334,,,,,,,,,,,,,,,,,,,191667.0,241588.0,,,,,,,,,,,150297.0,,,,268315.0,,,,
115.825605,,,,,,,,,293110.0,341620.0,,,,,,,217909.0,247066.0,,,,,,,,,,,,179114.0,,,,,,227707.0,,,
115.825845,,,,,,,,,,,,,194375.0,110835.0,,,,,,,,,,,,,,,,,,,,,,,,,
116.101295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129305.0,138328.0,,,
116.10143666666666,,,,,,,,,156511.0,105093.0,,,,,,,,,160078.0,145439.0,,,,,,,,,,,153184.0,,,,,,,,
116.433595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147304.0,106481.0,,,
116.46358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138990.0,,105801.0,,,,,,
116.935665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98544.0,,,,,,,107701.0
117.0871075,,,,,,,,,,,,,,,,,118736.0,129816.0,241552.0,146007.0,,,,,,,,,,,,,,,,,,,
117.09691062499999,,,,,,,311890.0,341806.0,164942.0,347782.0,,,,,,,375473.0,238867.0,100806.0,199017.0,,,,,,,,,,401627.0,426516.0,,,,476403.0,413784.0,,,
117.09705899999999,,,150214.0,131994.0,,,,,,,,,151771.0,177354.0,,,,,,,,,,,,,,228456.0,161046.0,,,,159810.0,,,,,,
117.09716499999999,,,,,128922.0,138106.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117.11030666666666,,,,,,,,,,,,,,,,,189351.0,113339.0,,,,,,,,,,,,114819.0,,,,,170316.0,,,,
117.112425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102733.0,140124.0,,,
117.44394,,,,,,,,,,,,,,,,,,,98593.0,106679.0,,,,,,,,,,,,,,,,,,,
117.661005,,,,,,,,,,,,,,,,,,,200817.0,123193.0,,,,,,,,,,,127577.0,,,,,361843.0,,,
117.661345,,,,,,,195509.0,271824.0,,,,,,,,,,,,,,,,,,,,,,310124.0,,,153932.0,,,,,,
117.66343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151974.0,,,,,111668.0,333886.0,,,
117.663585,,,,,,,,,,,,,,,,,,,,,,,,,,,,298436.0,,,,,110829.0,,,,,,
117.66528666666666,,,,,,,,,,,,,,,,,287079.0,113471.0,,,,,,,,,,,,124670.0,,,,,162710.0,,,,
117.66552,,,,,,,,,,,,,,,,,,,,,,,,,,,,169796.0,,,,,,,,165069.0,,,
117.9713,,,,,,,223897.0,99956.0,,,,,,,,,,,,,,,,,,,,,,107800.0,234087.0,,,,,,,,
118.40874,,,,,,,,,,,,,,,,,108046.0,116390.0,,,,,,,,,,,,,,,,,,,,,
118.755479,,,,,,,,,193083.0,159935.0,,,,,,,156601.0,204507.0,176897.0,164796.0,,,,,,,,,,,144987.0,,,,164509.0,,,,
118.76627500000001,,,,,,,,,,,,,,,,,,,,,,,,,,,100180.0,,,,,,,,,,,,111710.0
118.84694,,,,,,,,,,,,,,,,,,,124262.0,140308.0,,,,,,,,,,,178051.0,,,,,,,,
118.85244666666667,,,,,,,195380.0,227128.0,,,,,,,,,,,,,,,,,,,,,,,195434.0,,,,123648.0,,,,
118.852573,,,,,,,,,197715.0,232707.0,,,,,,,273994.0,215010.0,188302.0,161165.0,,,,,,,,,,232182.0,,,,,,127132.0,,,
118.90872,,,,,,,,,103988.0,190561.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119.03377,,,,,,,,,,,,,,,,,98096.0,102074.0,,,,,,,,,,,,,,,,,,,,,
119.061015,,,,,,,,,,,,,,,,,162387.0,161533.0,143942.0,112956.0,,,,,,,,,,,,,,,,,,,
