121.10527523809525,,115421.0,,147300.0,103171.0,238816.0,,,,141676.0,140864.0,186750.0,271745.0,297971.0,142451.0,,,,271462.0,164788.0,142480.0,,,,138028.0,149490.0,187636.0,159618.0,192537.0,220082.0,,,,,,,,,
123.07889399999999,,282689.0,139468.0,465099.0,641890.0,278885.0,291988.0,221465.0,267478.0,,,,,,,,,,272674.0,680092.0,497411.0,101319.0,,106872.0,,,,,,,,,,,,,,,
123.07901066666668,140938.0,,,,,,,,,941091.0,785818.0,534861.0,2561453.0,1777846.0,2303873.0,,,,,,,,,,1134276.0,1767032.0,1504458.0,2269901.0,1630859.0,1595032.0,,,,,,,,,
131.12604095238095,139989.0,182771.0,,,,,,,,,,,544731.0,571544.0,542290.0,196328.0,143214.0,,258070.0,280701.0,306021.0,151563.0,109043.0,,850818.0,611449.0,1009298.0,320109.0,571914.0,973799.0,,,,,,,,,
135.14238500000002,,,,,,,,,,224983.0,,184107.0,238309.0,361766.0,375411.0,,,,149247.0,114101.0,118062.0,,,,365174.0,273849.0,449018.0,296969.0,382605.0,633086.0,,,,,,,,,
136.10232066666669,,154480.0,,,,,,,,241999.0,119310.0,267270.0,807852.0,810302.0,333655.0,,,,,,,,,,352234.0,445783.0,341149.0,614460.0,632654.0,419756.0,,,,,,,,,
136.10502944444443,,172948.0,153853.0,229951.0,201235.0,287339.0,,,,,,,,1073464.0,422505.0,,,,329812.0,304688.0,197063.0,,,,570247.0,671981.0,,722613.0,762745.0,,,,,,,,,,
138.13378785714286,,,,105907.0,,128623.0,115622.0,,161410.0,193308.0,197361.0,231690.0,258714.0,262949.0,281974.0,,,,,,,,125997.0,,426129.0,342640.0,518924.0,139686.0,217611.0,465701.0,,,,,,,,,
139.07702833333335,,,,107991.0,,132611.0,,,,,344610.0,308768.0,459962.0,425828.0,244646.0,,,,114015.0,201493.0,,,,,560157.0,451255.0,284758.0,231147.0,353192.0,278404.0,,,,,,,,,
141.1677886666667,153414.0,176325.0,141072.0,327223.0,478327.0,166976.0,248422.0,175024.0,178915.0,,,,,,,,172457.0,,217578.0,445566.0,288982.0,,,,,,,,,,,,,,,,,,
141.17047999999997,,,,,,,,,,296042.0,201750.0,,785688.0,491781.0,683469.0,,,115487.0,130604.0,,,,,,298529.0,513430.0,518623.0,676350.0,525936.0,540295.0,,,,,,,,,
145.1415963888889,,,,112428.0,,154740.0,,,,234030.0,215523.0,297615.0,260183.0,251637.0,278942.0,,,,113464.0,,,,,,439351.0,238650.0,547578.0,110975.0,208539.0,413359.0,,,,,,,,,
148.16972433333333,111293.0,119186.0,,,,,,,,395554.0,492420.0,466976.0,600682.0,1083233.0,854310.0,,,,,,,,,,637560.0,1286406.0,465413.0,1688419.0,1455346.0,325717.0,,,,,,,,,
148.17598333333333,105184.0,,,,,,,,,130769.0,253483.0,205655.0,341670.0,584533.0,391909.0,,,,,,105247.0,,,,391696.0,612540.0,160206.0,933265.0,802681.0,179067.0,,,,,,,,,
148.80097833333332,,,,,,,,,,372946.0,444587.0,341935.0,416586.0,368579.0,254176.0,,115263.0,,219585.0,,,,,,415419.0,341917.0,242734.0,231324.0,188951.0,190699.0,,,,,,,,,
148.80410416666666,154142.0,199386.0,210973.0,455865.0,479293.0,255506.0,237035.0,160816.0,203871.0,778463.0,834824.0,623217.0,793126.0,639614.0,594563.0,,,,416716.0,485441.0,353245.0,,,,966545.0,660614.0,426916.0,463837.0,424021.0,319768.0,,,,,,,,,
148.80723833333337,883888.0,1216060.0,977750.0,2696716.0,2636924.0,1568618.0,1109475.0,1071225.0,1353876.0,4549319.0,5011228.0,3621270.0,5091929.0,4060223.0,3649175.0,650596.0,1052437.0,471962.0,2032906.0,2803000.0,2005897.0,313082.0,262131.0,318333.0,5581121.0,4067957.0,2992563.0,2726684.0,2249184.0,2057726.0,,,,,,,,,
148.81025766666667,749413.0,942472.0,833916.0,1924984.0,2067038.0,1367106.0,849196.0,772174.0,871013.0,2587227.0,2740240.0,2126284.0,2693033.0,2572555.0,2416083.0,491413.0,532093.0,253262.0,2080048.0,1919246.0,1671941.0,183464.0,227456.0,246168.0,3721961.0,1978691.0,1471825.0,1587790.0,1334256.0,1494048.0,,,,,,,,,
148.81348600000004,154764.0,252251.0,141815.0,468446.0,474275.0,262494.0,253515.0,180712.0,291036.0,,,,,,,121842.0,164165.0,,429605.0,466915.0,393951.0,,,,,,,,,,,,,,,,,,
148.97517285714284,102450.0,177203.0,118336.0,110284.0,,,577786.0,180308.0,194330.0,,,,297030.0,249757.0,355903.0,,,,,,,,,128155.0,,210279.0,248500.0,215759.0,,235552.0,,,,,,,,,
149.05805851851852,230634.0,285588.0,241585.0,592484.0,658095.0,392084.0,319750.0,269235.0,357220.0,1177995.0,1243698.0,839773.0,1424537.0,1130643.0,1021337.0,111122.0,274261.0,132154.0,542973.0,750143.0,519037.0,,,,1486670.0,1078790.0,766724.0,701454.0,592648.0,594377.0,,,,,,,,,
152.14942238095242,,,,,,183098.0,,,99437.0,,,,198986.0,328937.0,327663.0,,102001.0,,130076.0,,,,,,514533.0,220359.0,462665.0,138227.0,218551.0,394024.0,,,,,,,,,
156.07359805555555,,,,99955.0,,,,,,309357.0,,128059.0,409721.0,491853.0,432538.0,,,,127132.0,,,,,,226429.0,252145.0,220998.0,296763.0,263556.0,413548.0,,,,,,,,,
162.97300452380952,,251805.0,,,,,,,,2510375.0,635062.0,117984.0,,294635.0,364638.0,,,,213264.0,131236.0,,,97434.0,,177072.0,180552.0,298066.0,,,176456.0,,,,,,,,,
162.99076033333333,399075.0,555430.0,275830.0,574260.0,676954.0,484362.0,1661477.0,649043.0,596291.0,443059.0,309007.0,248902.0,1386109.0,1169592.0,2029761.0,303033.0,364012.0,,597221.0,665189.0,700799.0,231532.0,246114.0,280984.0,1074975.0,1178865.0,1487614.0,1083967.0,1024277.0,1194343.0,,,,,,,,,
163.60986238095236,102110.0,,193516.0,,,,191688.0,121298.0,,167283.0,197421.0,,562481.0,339686.0,376260.0,,,,330369.0,522847.0,475034.0,,,,483440.0,450093.0,450203.0,674820.0,426254.0,567376.0,,,,,,,,,
169.17015761904764,254952.0,548806.0,273349.0,962240.0,312374.0,1087835.0,440552.0,398048.0,842099.0,370223.0,458941.0,439389.0,,,,176024.0,304984.0,351812.0,451099.0,1057075.0,392201.0,374107.0,271354.0,141683.0,,,,,,,,,,,,,,,
169.17443407407407,424455.0,793325.0,549908.0,1536886.0,467710.0,1677921.0,576346.0,477809.0,929013.0,454283.0,536330.0,556767.0,,,,313382.0,502866.0,527325.0,784748.0,1697367.0,651369.0,614201.0,433744.0,203774.0,2238200.0,3973611.0,1597974.0,4324768.0,4501224.0,1055979.0,,,,,,,,,
169.79525047619046,,,,164462.0,146240.0,,153504.0,,,460555.0,359267.0,275280.0,277810.0,245463.0,310312.0,,,,,137808.0,,,,,254619.0,217116.0,154206.0,152609.0,138037.0,142506.0,,,,,,,,,
170.59918,256603.0,452702.0,223730.0,1012807.0,1454618.0,556280.0,514906.0,415419.0,464328.0,,,,,,,,,,577264.0,1643714.0,986184.0,102171.0,156367.0,126299.0,,,,,,,,,,,,,,,
170.59933766666666,,,,,,,,,,1004781.0,849737.0,457907.0,6022749.0,4379820.0,6129144.0,170543.0,322075.0,,,,,,,,2937870.0,4602702.0,4979262.0,4570588.0,3671421.0,3952017.0,,,,,,,,,
170.603591,202651.0,324945.0,124983.0,771447.0,1131510.0,427016.0,389832.0,279126.0,323470.0,672933.0,587981.0,251851.0,4573221.0,3020532.0,4152568.0,140554.0,278417.0,,439382.0,1302840.0,688527.0,110218.0,132540.0,138683.0,2210122.0,3482382.0,3642582.0,3171228.0,2666133.0,2860633.0,,,,,,,,,
170.60810761904762,,,,197087.0,276417.0,138069.0,144996.0,,,,116068.0,,954741.0,725082.0,1067272.0,,,,130438.0,314426.0,170063.0,,,,351819.0,765766.0,814864.0,672838.0,496228.0,586165.0,,,,,,,,,
171.10110125,,148163.0,,438598.0,535447.0,247598.0,,104009.0,107876.0,351909.0,325757.0,,1915584.0,1229385.0,1718978.0,,,,288681.0,432609.0,377133.0,,,,1004779.0,1222801.0,1067147.0,1646987.0,1261375.0,1500292.0,,,,,,,,,
174.99075952380954,111325.0,,,,,,200971.0,118097.0,,645124.0,314440.0,390031.0,193382.0,655035.0,454253.0,,,,,220590.0,250678.0,,,,216363.0,296104.0,584030.0,272134.0,202139.0,362212.0,,,,,,,,,
180.15713666666667,,,186124.0,,153684.0,,,,,333103.0,449351.0,472505.0,606257.0,1129170.0,832855.0,,,,,,,,,,736616.0,1202675.0,455344.0,1795447.0,1534219.0,304775.0,,,,,,,,,
180.16131366666667,972932.0,1113184.0,1144395.0,2997245.0,1053861.0,2901698.0,609381.0,493999.0,1027709.0,3402234.0,4597976.0,4239901.0,5428191.0,9744686.0,7237965.0,454433.0,455023.0,431716.0,1385984.0,2357906.0,1356099.0,669164.0,393838.0,388744.0,6254401.0,10113993.0,3757093.0,14979347.0,12831127.0,2557994.0,,,,,,,,,
180.1637019047619,,132614.0,,244401.0,,,,,,296905.0,382820.0,330940.0,470043.0,690599.0,566885.0,,,,,190722.0,,,,,507497.0,693929.0,319501.0,1197443.0,1016023.0,198140.0,,,,,,,,,
180.16582166666663,233171.0,283532.0,,670166.0,268842.0,657097.0,,,,617616.0,805272.0,755692.0,,,,,,,325525.0,566330.0,,,119490.0,,1383131.0,2152629.0,755891.0,,,,,,,,,,,,
180.66299500000002,,,,566480.0,151882.0,506257.0,97315.0,,,530368.0,769572.0,731073.0,1092025.0,1878056.0,1431667.0,,,,265492.0,390252.0,264109.0,,99596.0,,1072854.0,1846450.0,732300.0,2844402.0,2503481.0,490221.0,,,,,,,,,
181.00129925925927,848895.0,1046290.0,668451.0,289278.0,342172.0,196579.0,4048277.0,1617241.0,1374145.0,,,,275407.0,155290.0,278197.0,703492.0,893171.0,393833.0,306571.0,385503.0,328496.0,472744.0,689209.0,656201.0,,304147.0,369616.0,330979.0,286672.0,320924.0,,,,,,,,,
184.6148438095238,,,,,,,571179.0,578485.0,489813.0,1955500.0,1537140.0,1217660.0,4338532.0,3507596.0,4900526.0,,329115.0,,,,,,175572.0,,1674666.0,3576563.0,3761167.0,3609970.0,2718775.0,2438276.0,,,,,,,,,
184.61988055555557,277380.0,383436.0,271173.0,724098.0,982089.0,357144.0,470505.0,384586.0,352271.0,1985204.0,1639292.0,1029072.0,,,,,,,386255.0,1220129.0,614621.0,,,119759.0,,,,,,,,,,,,,,,
184.620004,,,,,,,,,,,,,4791244.0,3159300.0,4236094.0,161134.0,336669.0,,,,,140908.0,196053.0,,1887214.0,3471859.0,3494647.0,3575730.0,2856799.0,2728197.0,,,,,,,,,
184.62530361111112,,,,188865.0,245937.0,,146426.0,,,319732.0,241608.0,,931344.0,726050.0,994638.0,,,,,,,,,,,733919.0,780023.0,679546.0,538535.0,482157.0,,,,,,,,,
185.11682125,128211.0,171377.0,97695.0,233224.0,409993.0,214541.0,181686.0,121872.0,,675630.0,536824.0,399351.0,1601926.0,1066738.0,1552665.0,,,,196279.0,334964.0,210616.0,,,,733602.0,919126.0,799907.0,1426881.0,1013571.0,1070842.0,,,,,,,,,
185.43018541666666,,,,368873.0,212226.0,400411.0,,102094.0,,1001053.0,1629852.0,1622278.0,1156420.0,1234624.0,642159.0,123614.0,,,447291.0,385378.0,298446.0,,,,2091679.0,1284927.0,986385.0,866503.0,1012821.0,913184.0,,,,,,,,,
188.148241,,,,178037.0,,159210.0,,,,249510.0,179530.0,405680.0,432087.0,730663.0,900118.0,,,,,,,,,,327155.0,635065.0,238389.0,1346311.0,973262.0,200865.0,,,,,,,,,
189.04270857142856,104835.0,,,226261.0,231821.0,186284.0,,,,,,,395493.0,420186.0,570404.0,,99532.0,,,,,,,108756.0,257165.0,379084.0,412046.0,276597.0,265536.0,322219.0,,,,,,,,,
190.64822125,,,,370507.0,171289.0,173058.0,,,,588048.0,784866.0,1129611.0,763724.0,371268.0,354290.0,,130412.0,,998292.0,442650.0,617971.0,194108.0,,118037.0,441062.0,410394.0,526676.0,379421.0,604408.0,404236.0,,,,,,,,,
192.17398895833333,,,,152816.0,105168.0,213105.0,221235.0,135688.0,172361.0,130757.0,228273.0,263951.0,244392.0,358930.0,496195.0,255269.0,105887.0,,176574.0,128019.0,323282.0,,,,,,,,183512.0,368255.0,99086.0,,,,,,,,
195.1847938888889,,200187.0,,103859.0,,201081.0,136504.0,146447.0,167390.0,,183496.0,200979.0,,,,,,,,135942.0,190648.0,,,,,,,134429.0,268463.0,602585.0,,,,,,,,,
202.71581055555555,,,,,177012.0,319922.0,182626.0,,,,501522.0,,785226.0,682407.0,915741.0,,,,,,,,,,1188362.0,619805.0,925660.0,680874.0,1158603.0,1780839.0,,,,,,,,,
203.05837074074074,,123481.0,,222243.0,,222278.0,,,173961.0,1871570.0,1051764.0,740329.0,1504044.0,1476379.0,2094703.0,,,,248881.0,307835.0,308908.0,,,,977776.0,1178791.0,1682084.0,967421.0,1064957.0,1271670.0,,,,,,,,,
204.15366203703704,142995.0,864732.0,608159.0,1117472.0,1124291.0,1416737.0,,,,1992069.0,1190330.0,2095004.0,6457982.0,6794706.0,3043433.0,217141.0,,118596.0,1814134.0,1392194.0,1109561.0,444262.0,,287942.0,3229822.0,4346533.0,2889789.0,4877006.0,4808299.0,3803295.0,,,,,,,,,
204.65531285714286,,150686.0,,132133.0,191884.0,234593.0,,,,399135.0,,522318.0,1357989.0,1351983.0,596514.0,,,,273411.0,296664.0,231998.0,,,,662973.0,929661.0,607629.0,951525.0,946246.0,713188.0,,,,,,,,,
206.18961984848485,220954.0,283464.0,190580.0,435895.0,277562.0,629089.0,359236.0,404874.0,503038.0,554928.0,583559.0,743353.0,491619.0,818801.0,998027.0,400505.0,163059.0,,464248.0,,502407.0,234441.0,278131.0,,917900.0,538683.0,1142313.0,325648.0,535593.0,913567.0,,99138.0,,,,,,,
209.15283354166667,166056.0,414840.0,159805.0,490880.0,409757.0,716040.0,,330187.0,,159857.0,243957.0,278965.0,,,,219571.0,254278.0,,741752.0,546643.0,542203.0,220403.0,185636.0,,,,,852830.0,848908.0,745138.0,,,,,,,,,
209.2005023333333,371355.0,663097.0,,769416.0,517201.0,1104561.0,714280.0,646256.0,728401.0,735793.0,875792.0,1121442.0,2095581.0,2088538.0,2172149.0,506219.0,,374576.0,1199317.0,815193.0,1008386.0,452686.0,394685.0,290758.0,1962144.0,1308770.0,2853804.0,552956.0,1015522.0,1866927.0,,,,,,,,,
211.14632300000002,,271694.0,180921.0,457003.0,188868.0,411418.0,,,,689861.0,586439.0,438109.0,,,,,,,228201.0,,219224.0,,,,1086284.0,2400963.0,808750.0,,,,,,,,,,,,
211.1529175,,,,,,280775.0,,,,470685.0,379490.0,260879.0,999486.0,1506416.0,2447518.0,,119169.0,,,307981.0,,,,111527.0,749318.0,1691387.0,526058.0,2437411.0,1865162.0,540249.0,,,,,,,,,
214.0888896666667,200984.0,374990.0,245974.0,604908.0,648756.0,807348.0,721352.0,515389.0,545179.0,333118.0,,271866.0,848832.0,807738.0,712682.0,323424.0,267586.0,171235.0,933871.0,805148.0,785042.0,146656.0,167660.0,,1373976.0,973523.0,1014049.0,945146.0,969134.0,913326.0,,,,,,,,,
214.91687895833334,,,107350.0,512221.0,818284.0,337060.0,349489.0,,163415.0,3405279.0,1405158.0,736858.0,1283823.0,978458.0,2242069.0,,,,365068.0,594826.0,761136.0,,,,828520.0,1121730.0,1290579.0,1138705.0,912096.0,1034304.0,,,,,,,,,
217.074025,,,,,,,394869.0,,,2850254.0,1498084.0,1023387.0,1932394.0,1865457.0,3108365.0,,,,,197215.0,,,,,1033068.0,1305241.0,1651109.0,994451.0,1208032.0,1451505.0,,,,,,,,,
217.104015,,,,,,,,,,,,228058.0,294059.0,289305.0,,341616.0,,,,658120.0,,196457.0,,,767944.0,396474.0,638214.0,248946.0,434155.0,356782.0,,,102594.0,,,105024.0,,,
218.980515,,,,,,,359067.0,325250.0,289479.0,182764.0,171459.0,333999.0,713084.0,695168.0,1072102.0,197411.0,197613.0,,351828.0,,,118404.0,,,624489.0,399521.0,917938.0,342409.0,589694.0,1361629.0,,,,,,,,,
219.05325952380954,,,,,378595.0,344371.0,224192.0,194385.0,,386311.0,290518.0,,417339.0,759322.0,790686.0,,,,533115.0,553761.0,539084.0,,,,373226.0,408860.0,500101.0,363952.0,,406762.0,,,,,,,,,
220.20526933333335,908462.0,1603161.0,845626.0,1688851.0,1308349.0,2456744.0,1769990.0,1850926.0,2263198.0,2215791.0,2050746.0,2598315.0,2330460.0,2910711.0,3040238.0,1980197.0,947956.0,1040746.0,1991909.0,1842144.0,2348590.0,1486199.0,1013706.0,927341.0,5187946.0,2994144.0,5678154.0,1462214.0,2537328.0,4897689.0,,,,,,,,,
221.06895783333334,331687.0,,,198565.0,297642.0,,2075205.0,778924.0,630989.0,487939.0,469589.0,400895.0,257885.0,297923.0,,283088.0,376543.0,175630.0,260942.0,266367.0,281929.0,,230794.0,251176.0,,241768.0,331652.0,200698.0,,228218.0,,,,,,,,,
221.17431761904757,,,,519050.0,617257.0,682144.0,,,,,155991.0,301832.0,1227416.0,1232261.0,600938.0,106798.0,,,927425.0,789995.0,583185.0,,,,563072.0,743509.0,659115.0,661791.0,709574.0,767454.0,,,,,,,,,
221.2086393333333,157550.0,213373.0,,344112.0,238859.0,455554.0,256119.0,299426.0,354228.0,195243.0,252596.0,400437.0,508917.0,680904.0,890285.0,304271.0,114858.0,,407827.0,397834.0,436769.0,244427.0,175663.0,,694214.0,507754.0,901386.0,,361389.0,650106.0,,,,,,,,,
222.18206999999998,,166835.0,150862.0,,283684.0,265541.0,,,,,,289475.0,876845.0,774814.0,260250.0,,,,395740.0,342950.0,256051.0,,,,526677.0,667853.0,552500.0,516726.0,634472.0,585612.0,,,,,,,,,
225.10893033333332,,,,,,,,,,123167.0,123652.0,,156804.0,,195021.0,,,,146757.0,109764.0,131865.0,,,,268493.0,194709.0,256875.0,224701.0,171347.0,249388.0,,,,,,,,,
226.1794415,,834893.0,533626.0,1105498.0,1052023.0,1761017.0,,,268111.0,1341155.0,1108649.0,1692507.0,1126873.0,1419701.0,722449.0,338130.0,302734.0,131043.0,2024950.0,1423151.0,977195.0,741778.0,247411.0,423150.0,1011018.0,930265.0,921650.0,761470.0,984428.0,1154682.0,,,,,,,,,
228.19509399999998,209121.0,1246230.0,807489.0,1485173.0,1294754.0,2509359.0,226269.0,339819.0,481044.0,1590567.0,867138.0,1320897.0,2184301.0,2540938.0,1177304.0,602102.0,480357.0,295676.0,2530077.0,1913027.0,1413615.0,1208900.0,364822.0,695543.0,2496600.0,2930436.0,2381937.0,2423554.0,3306239.0,3606013.0,,,,,,,,,
229.19836452380952,,234158.0,,160507.0,,,,,,220776.0,,233798.0,,,,,,,487010.0,336896.0,239852.0,143199.0,,,259189.0,238158.0,287996.0,,299492.0,398943.0,,,,,,,,,
231.13479416666667,134926.0,354413.0,148297.0,262368.0,297451.0,221581.0,257580.0,272853.0,168961.0,272633.0,376468.0,,,,,,,,300762.0,252789.0,280335.0,110199.0,,,961289.0,736899.0,583876.0,1149609.0,726177.0,,,,,,,,,,
232.92748791666668,,,,954024.0,1403353.0,518685.0,1508000.0,529481.0,473110.0,2740803.0,1458016.0,988831.0,2372070.0,1807308.0,4233775.0,,284737.0,,602816.0,1053974.0,1246153.0,,,,914247.0,1388513.0,1669341.0,1262342.0,1100136.0,1165253.0,,,,,,,,,
234.22088666666664,625294.0,889458.0,523921.0,1031791.0,917033.0,1496278.0,891474.0,912776.0,1139150.0,2304503.0,2273129.0,2557567.0,1959255.0,2288856.0,2323467.0,1031872.0,513977.0,526295.0,1297528.0,1038700.0,1299239.0,736808.0,570513.0,538730.0,4433975.0,2916464.0,5323573.0,1656345.0,2563052.0,4778375.0,,,,,,,,,
235.04817333333332,,186882.0,188291.0,,192861.0,,596263.0,272130.0,227705.0,386976.0,273149.0,,,,,,,,127880.0,240686.0,211292.0,,,111171.0,,,,179697.0,206948.0,,,,,,,,,,
235.0845371428571,377182.0,504421.0,283654.0,293591.0,481574.0,164986.0,2730498.0,1085356.0,867932.0,982636.0,1018926.0,830249.0,,,,404081.0,390058.0,,237853.0,,322263.0,,,,,,,,270251.0,313938.0,,,,,,,,,
235.2243319047619,,,,180854.0,,255455.0,181487.0,154202.0,245394.0,,,,331250.0,472508.0,570297.0,177250.0,,,221737.0,220256.0,,149001.0,,,550219.0,361727.0,626182.0,,,,,,,,,,,,
236.07092404761903,,,,,,,305168.0,,311809.0,,,,803874.0,827680.0,695485.0,172332.0,160199.0,,513346.0,494925.0,519621.0,162007.0,,,1236904.0,916243.0,1156641.0,761798.0,772229.0,740292.0,,,,,,,,,
237.23170166666668,,,,,131612.0,189062.0,,111964.0,,258065.0,263958.0,332374.0,,,265704.0,,,,193021.0,,151283.0,,,,464990.0,292810.0,526513.0,,151273.0,387845.0,,,,,,,,,
239.54003733333334,,,,,,,,,,197209.0,279478.0,346628.0,398621.0,528888.0,484355.0,,,,,241317.0,,,,,314414.0,353387.0,696811.0,128214.0,553606.0,788032.0,,,,,,,,,
242.21072200000003,,2256047.0,1183004.0,3057378.0,2578956.0,5121336.0,327819.0,555845.0,707683.0,3346253.0,2244688.0,4180172.0,5214081.0,6859408.0,3246673.0,796600.0,697233.0,292794.0,6102161.0,4371352.0,3019096.0,1456602.0,541908.0,971558.0,3205887.0,3962693.0,3774136.0,3349895.0,3712157.0,4734358.0,,,,,,,,,
243.08968733333336,,,,179677.0,,,,,,2803274.0,1646897.0,1773325.0,562941.0,473175.0,739756.0,,,,,,,,,,648726.0,649164.0,556825.0,422979.0,559698.0,517631.0,,,,,,,,,
243.21410291666666,,,,355459.0,407914.0,777397.0,,,,696546.0,351797.0,568332.0,893004.0,1045044.0,480732.0,,100614.0,,812086.0,570411.0,440965.0,,,130925.0,705388.0,875914.0,742554.0,782418.0,882594.0,1084501.0,,,,,,,,,
244.18997599999997,408590.0,2216828.0,1216189.0,2177130.0,1706857.0,3399342.0,409390.0,558776.0,682965.0,3525775.0,2523804.0,3826919.0,2067576.0,2241993.0,1134775.0,1118130.0,935497.0,468501.0,3559731.0,2520325.0,1952906.0,2241242.0,742323.0,1183431.0,2186830.0,2222135.0,2080008.0,1909441.0,3793710.0,2790372.0,,,,,,,,,
245.07771729166666,,168067.0,,,,306265.0,,176272.0,105702.0,2102693.0,2524159.0,3774569.0,382927.0,546819.0,408217.0,,,,446020.0,469638.0,388251.0,,,,561528.0,378443.0,424566.0,471565.0,412747.0,374856.0,,,,,,,,,
245.19341037037034,,385095.0,221463.0,376023.0,,637359.0,,,135534.0,,,,317158.0,427222.0,221132.0,167061.0,,,578629.0,480301.0,312781.0,,139341.0,,240752.0,220195.0,239172.0,,417478.0,328227.0,,,,,,,,,
246.943088,431031.0,522376.0,300294.0,1141920.0,1717809.0,563719.0,1548638.0,514956.0,530139.0,5691995.0,2344028.0,1451316.0,3452483.0,2282672.0,5361669.0,,,142915.0,728974.0,1232380.0,1495689.0,,,,1792915.0,2714668.0,2706310.0,2313659.0,2058447.0,2188059.0,,,,,,,,,
